"Model","CandidateID","Architecture","Learning_rate","L1","L2","Inner_folds_ok","Mean_RMSE","Mean_Correlation","Mean_MAE","Median_EarlyStop_epoch","Max_Last_epoch","N_epoch_ceiling","Status","Scenario","Repetition","Fold","SplitID","TaskID"
"ANN_0",16,"16-8",0.00025,0,0,4,0.806619556121342,0.542446694373476,0.6509023017016,28.5,85,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",17,"32-16",0.00025,0,0,4,0.797472038696792,0.53974591625402,0.646302082926235,16,55,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",18,"64-32",0.00025,0,0,4,0.783465842261531,0.573265481458835,0.638256228904105,9.5,45,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",19,"2",5e-04,0,0,4,0.965045340148319,0.443389885874872,0.782328703357987,3.5,70,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",20,"4",5e-04,0,0,4,0.850098560694461,0.508592779848492,0.680175149094275,12,45,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",21,"8",5e-04,0,0,4,0.819490108828001,0.537707200718053,0.661867779225331,11.5,44,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",22,"16",5e-04,0,0,4,0.795444208888866,0.558524171387331,0.651007481998444,1.5,27,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",23,"32",5e-04,0,0,4,0.819213376734182,0.543497664327345,0.665188629972527,3.5,38,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",24,"8-4",5e-04,0,0,4,0.882005889336928,0.53291635212473,0.710484260810436,10.5,103,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",25,"16-8",5e-04,0,0,4,0.811808036402512,0.542672566306502,0.652930864177486,17,71,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",26,"32-16",5e-04,0,0,4,0.802260886672204,0.537517080927656,0.649670873049135,9,41,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",27,"64-32",5e-04,0,0,4,0.787084313180906,0.568322940368909,0.640104666870757,4.5,37,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",28,"2",0.001,0,0,4,0.918793733422073,0.435200043619133,0.744015671765696,5,843,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",29,"4",0.001,0,0,4,0.855384425555778,0.496234827894804,0.683910510677507,7,36,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",30,"8",0.001,0,0,4,0.824708864397144,0.529301648117275,0.664782074516874,7,34,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",31,"16",0.001,0,0,4,0.809730667473663,0.532535676240755,0.653150645746795,2.5,33,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",32,"32",0.001,0,0,4,0.848984983372414,0.498001499464609,0.690907192001256,6,33,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",33,"8-4",0.001,0,0,4,0.835237789138122,0.541659503442665,0.672429968414173,12,73,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",34,"16-8",0.001,0,0,4,0.834516407933693,0.531595285599227,0.670533314631223,15.5,58,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",35,"32-16",0.001,0,0,4,0.800945608155579,0.534339768284983,0.650523213943727,6,35,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",36,"64-32",0.001,0,0,4,0.780338059315912,0.582702763293863,0.63822247996138,2,29,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1",1,"16",0.000125,1e-05,0,4,0.779380152193076,0.558120748124745,0.637090307286065,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1",2,"16",0.000125,1e-04,0,4,0.783432628435116,0.5525905600319,0.640547329588035,12.5,86,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1",3,"16",0.000125,0.001,0,4,0.780423551411595,0.555058868744481,0.637655519032197,12.5,71,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1",4,"16",0.000125,0.01,0,4,0.776690942976673,0.557669474885923,0.633704482729251,15,99,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1",5,"16",0.000125,0.03,0,4,0.836374997492498,0.49987069737182,0.673555829629813,76,139,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1",6,"16",0.000125,0.1,0,4,0.932025607662902,0.263014996977444,0.746471292159079,82.5,155,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L2",1,"16",0.000125,0,1e-05,4,0.779281802105595,0.5583430704017,0.636934975954177,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L2",2,"16",0.000125,0,1e-04,4,0.779280960294753,0.558342959301262,0.636933157394003,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L2",3,"16",0.000125,0,0.001,4,0.779218628351262,0.558449067265068,0.636912920611829,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L2",4,"16",0.000125,0,0.01,4,0.779151995321507,0.558406422582849,0.636890373985129,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",1,"16",0.000125,1e-05,1e-05,4,0.779380082754811,0.55812079246994,0.637090261449523,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",2,"16",0.000125,1e-04,1e-05,4,0.783428950974696,0.552595480543779,0.640545558379821,12.5,86,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",3,"16",0.000125,0.001,1e-05,4,0.780423802339489,0.55505850233594,0.637655767558219,12.5,71,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",4,"16",0.000125,0.01,1e-05,4,0.776672639571032,0.557703867919529,0.63368991127221,15,99,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",5,"16",0.000125,0.03,1e-05,4,0.836381196104947,0.499778141900108,0.673550387396073,76,140,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",6,"16",0.000125,0.1,1e-05,4,0.931993939098452,0.264766197336747,0.746432909080838,83.5,156,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",7,"16",0.000125,1e-05,1e-04,4,0.779346369582449,0.558178777032139,0.637069103481437,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",8,"16",0.000125,1e-04,1e-04,4,0.783393340780256,0.552637059907522,0.640502065479168,12.5,86,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",9,"16",0.000125,0.001,1e-04,4,0.780021777130487,0.555761812023762,0.637316315511239,12.5,70,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",10,"16",0.000125,0.01,1e-04,4,0.776630810508761,0.557783172390691,0.63365710041564,15,99,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",11,"16",0.000125,0.03,1e-04,4,0.836047368624189,0.501722957201417,0.673122516958748,77.5,152,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",12,"16",0.000125,0.1,1e-04,4,0.932087810954423,0.266524133471277,0.746499043551684,82.5,155,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",13,"16",0.000125,1e-05,0.001,4,0.779340430363477,0.558186888056685,0.637070915918624,12.5,67,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",14,"16",0.000125,1e-04,0.001,4,0.783389189821722,0.552609485051765,0.640484325042753,12.5,86,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",15,"16",0.000125,0.001,0.001,4,0.780015712597637,0.555719201595181,0.637256181832536,12.5,70,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",16,"16",0.000125,0.01,0.001,4,0.776696911612825,0.557681663146154,0.633689793960701,15,99,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",17,"16",0.000125,0.03,0.001,4,0.836398427590456,0.500045537273081,0.673506981154581,76.5,139,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",18,"16",0.000125,0.1,0.001,4,0.932013425686384,0.264648650538052,0.746453138973797,83.5,155,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",19,"16",0.000125,1e-05,0.01,4,0.783415195743879,0.552572595915005,0.640512011312486,12.5,86,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",20,"16",0.000125,1e-04,0.01,4,0.783226242267193,0.552615947521797,0.640493507206672,12.5,85,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",21,"16",0.000125,0.001,0.01,4,0.779856952567382,0.556021197855177,0.637297741890233,12.5,69,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",22,"16",0.000125,0.01,0.01,4,0.776435187879262,0.558254207991855,0.633599430324394,15,97,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",23,"16",0.000125,0.03,0.01,4,0.836624094081778,0.499701710087625,0.673462396674212,76.5,148,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_L1_L2",24,"16",0.000125,0.1,0.01,4,0.932008637928792,0.264263499591254,0.746449183982511,83,155,0,"ok","C3",2,3,"R02_F03","C3_R02_F03"
"ANN_0",1,"2",0.000125,0,0,4,0.955202188505564,0.515222183375399,0.791475210620247,34,131,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",2,"4",0.000125,0,0,4,0.791465980621437,0.558980646739289,0.644606113743678,35,75,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",3,"8",0.000125,0,0,4,0.757385323450757,0.590250488362447,0.621092869655931,20,54,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",4,"16",0.000125,0,0,4,0.775432012823084,0.569379865653904,0.627166731959284,13,43,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",5,"32",0.000125,0,0,4,0.772084528358159,0.576049619580987,0.625336177372686,7.5,56,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",6,"8-4",0.000125,0,0,4,0.781505468365282,0.561677983271437,0.640436207598188,72,146,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",7,"16-8",0.000125,0,0,4,0.773357116817586,0.572755058665628,0.631931737143412,53,120,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",8,"32-16",0.000125,0,0,4,0.763726961264095,0.58136441416559,0.622752943880048,29.5,63,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",9,"64-32",0.000125,0,0,4,0.768300156337762,0.578984417858843,0.631420828499085,23.5,56,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",10,"2",0.00025,0,0,4,0.955236413435949,0.498630283006022,0.791510026388834,28.5,90,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",11,"4",0.00025,0,0,4,0.798728839173492,0.555389752110582,0.649038169614744,19,55,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",12,"8",0.00025,0,0,4,0.760376195930981,0.590747714335925,0.623701464198933,8,39,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",13,"16",0.00025,0,0,4,0.780633059873066,0.568276990419721,0.631975849491504,7.5,36,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",14,"32",0.00025,0,0,4,0.77576682029426,0.5719309510936,0.627557851630415,3,45,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",15,"8-4",0.00025,0,0,4,0.777899441416555,0.566378308051034,0.635707475478043,25,76,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",16,"16-8",0.00025,0,0,4,0.771529004391589,0.574322319941854,0.631209374619284,26,65,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",17,"32-16",0.00025,0,0,4,0.764543072971406,0.584996590033942,0.623827315143599,15.5,44,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",18,"64-32",0.00025,0,0,4,0.770109417589892,0.581684030836975,0.634495988976341,11,39,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",19,"2",5e-04,0,0,4,0.891995786977609,0.514419122091223,0.734625396018952,30.5,111,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",20,"4",5e-04,0,0,4,0.811679596079666,0.546396482393082,0.656093669286508,11,43,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",21,"8",5e-04,0,0,4,0.768853708008913,0.588443925200481,0.630947108352534,3.5,33,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",22,"16",5e-04,0,0,4,0.788762399538099,0.573346184695045,0.645649081898896,2,32,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",23,"32",5e-04,0,0,4,0.793941359265273,0.569671443034277,0.642049657299979,2,38,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",24,"8-4",5e-04,0,0,4,0.787670938577539,0.556870259310512,0.645266670553176,15.5,54,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",25,"16-8",5e-04,0,0,4,0.775871878504102,0.572667106137749,0.636185104357825,14,43,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",26,"32-16",5e-04,0,0,4,0.767157500417504,0.583408208508474,0.625151271895482,9.5,37,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",27,"64-32",5e-04,0,0,4,0.77007702205917,0.585815275763278,0.634585069164491,6,33,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",28,"2",0.001,0,0,4,0.8964755911108,0.51577601554982,0.732651133336758,15,88,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",29,"4",0.001,0,0,4,0.820684900741349,0.541631258843465,0.662396530704925,6.5,35,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",30,"8",0.001,0,0,4,0.774908518124651,0.589694647883228,0.635510654418983,2,28,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",31,"16",0.001,0,0,4,0.810226670536623,0.567805844020431,0.664062232956962,1,30,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",32,"32",0.001,0,0,4,0.818321635814128,0.546831389244479,0.665320537263215,8,34,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",33,"8-4",0.001,0,0,4,0.798033125149347,0.554069817602814,0.648129809972252,11.5,40,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",34,"16-8",0.001,0,0,4,0.782696431091509,0.565887953684646,0.642329399307793,8,39,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",35,"32-16",0.001,0,0,4,0.772801480101185,0.583938239849268,0.631739069765044,5,32,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",36,"64-32",0.001,0,0,4,0.766205053368714,0.588066024680791,0.6344704380976,4.5,31,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1",1,"8",0.000125,1e-05,0,4,0.776433512183543,0.566129162294206,0.634839281872083,19,79,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1",2,"8",0.000125,1e-04,0,4,0.776821650318758,0.566268864760818,0.635665717632194,19.5,84,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1",3,"8",0.000125,0.001,0,4,0.776418511353517,0.566846120222463,0.635157577032579,19.5,82,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1",4,"8",0.000125,0.01,0,4,0.7806226478467,0.563035312927368,0.636385952233119,20.5,240,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1",5,"8",0.000125,0.03,0,4,0.816961797841907,0.527275904670081,0.659231061790053,78.5,152,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1",6,"8",0.000125,0.1,0,4,0.928919360570874,0.376737339407912,0.742688688573403,91.5,154,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L2",1,"8",0.000125,0,1e-05,4,0.776220236324574,0.56603269132533,0.634578733356504,19,83,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L2",2,"8",0.000125,0,1e-04,4,0.776232611093432,0.566031334023387,0.634567159162635,19,83,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L2",3,"8",0.000125,0,0.001,4,0.776222642193291,0.566299023892665,0.634700217184043,19,80,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L2",4,"8",0.000125,0,0.01,4,0.77652694028005,0.565597479771888,0.634968640130627,19,83,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",1,"8",0.000125,1e-05,1e-05,4,0.776433465297778,0.56612920106088,0.634839218435964,19,79,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",2,"8",0.000125,1e-04,1e-05,4,0.776821577257122,0.566268939142995,0.63566561121693,19.5,84,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",3,"8",0.000125,0.001,1e-05,4,0.776418468282924,0.566846150272044,0.635157516725811,19.5,82,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",4,"8",0.000125,0.01,1e-05,4,0.780702788597417,0.562965320668913,0.636441870941684,20.5,238,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",5,"8",0.000125,0.03,1e-05,4,0.816992982736182,0.527004120367607,0.65923151293875,78,152,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",6,"8",0.000125,0.1,1e-05,4,0.92893457221611,0.373880814349256,0.742685664376519,91,153,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",7,"8",0.000125,1e-05,1e-04,4,0.776422295654317,0.566147559328366,0.634832006692509,19,79,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",8,"8",0.000125,1e-04,1e-04,4,0.77713030862766,0.56622807220048,0.636094227402348,19.5,80,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",9,"8",0.000125,0.001,1e-04,4,0.776387861144602,0.566888904467705,0.635130670454798,19.5,82,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",10,"8",0.000125,0.01,1e-04,4,0.780653402660073,0.563107456675507,0.636384799583339,20.5,235,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",11,"8",0.000125,0.03,1e-04,4,0.817032006796012,0.527015734502089,0.659280157485957,78,152,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",12,"8",0.000125,0.1,1e-04,4,0.928941600670819,0.376409391050261,0.742694028957777,91.5,154,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",13,"8",0.000125,1e-05,0.001,4,0.776065621302421,0.566564998405399,0.634602193939594,19,80,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",14,"8",0.000125,1e-04,0.001,4,0.77691783191478,0.566275934879388,0.635863174333102,19.5,83,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",15,"8",0.000125,0.001,0.001,4,0.776561566008086,0.566864735419467,0.635421481334396,19.5,80,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",16,"8",0.000125,0.01,0.001,4,0.7806216830532,0.563082633299124,0.636388141221202,20.5,240,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",17,"8",0.000125,0.03,0.001,4,0.816970872572173,0.526935117618714,0.659142275769322,76.5,152,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",18,"8",0.000125,0.1,0.001,4,0.928937865275456,0.374997830696394,0.742699876549763,91.5,153,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",19,"8",0.000125,1e-05,0.01,4,0.776354400906604,0.565823266017551,0.634808785802932,19,83,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",20,"8",0.000125,1e-04,0.01,4,0.776836038647455,0.566443480907515,0.635615171370414,19.5,82,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",21,"8",0.000125,0.001,0.01,4,0.776519351422478,0.566612060233605,0.635277012814778,19.5,83,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",22,"8",0.000125,0.01,0.01,4,0.780812520737387,0.562856083160905,0.636534058697057,20.5,238,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",23,"8",0.000125,0.03,0.01,4,0.817126538544747,0.527049662498956,0.659228485040637,77,153,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_L1_L2",24,"8",0.000125,0.1,0.01,4,0.928906323981419,0.374160823635653,0.742655792012108,91,154,0,"ok","C3",2,4,"R02_F04","C3_R02_F04"
"ANN_0",1,"2",0.000125,0,0,4,0.900707927281479,0.493027603013086,0.741532538426036,36.5,166,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",2,"4",0.000125,0,0,4,0.768438905112795,0.568211905148245,0.622012750955111,41,103,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",3,"8",0.000125,0,0,4,0.774755606749157,0.564871289680883,0.621974665584588,35.5,108,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",4,"16",0.000125,0,0,4,0.762827724102453,0.575168153786301,0.613124036059585,18,59,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",5,"32",0.000125,0,0,4,0.756565689381425,0.575593975926142,0.614957914919334,6,40,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",6,"8-4",0.000125,0,0,4,0.834754908531916,0.495013737785724,0.675594962622688,41.5,100,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",7,"16-8",0.000125,0,0,4,0.77445515387906,0.538759720347882,0.624068391337104,51,136,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",8,"32-16",0.000125,0,0,4,0.754767120434354,0.575242246752358,0.609895317450366,37.5,82,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",9,"64-32",0.000125,0,0,4,0.750380652001434,0.58673793026913,0.600625940406279,18.5,70,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",10,"2",0.00025,0,0,4,0.905291974405741,0.492462247592038,0.743931516439517,58,132,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",11,"4",0.00025,0,0,4,0.773129494558565,0.563844962822548,0.625423403827324,24,60,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",12,"8",0.00025,0,0,4,0.780378237029225,0.562501150298488,0.627435745764734,16,45,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",13,"16",0.00025,0,0,4,0.767520054037553,0.571853295057028,0.616167108110617,5.5,48,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",14,"32",0.00025,0,0,4,0.760470275809188,0.572729194735641,0.617642100018292,3,34,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",15,"8-4",0.00025,0,0,4,0.832492981544984,0.496043173639031,0.672924440629895,15,133,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",16,"16-8",0.00025,0,0,4,0.763802475701932,0.55478330774075,0.618533024554044,25.5,58,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",17,"32-16",0.00025,0,0,4,0.755538996461306,0.570876115130677,0.609315125722286,20,59,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",18,"64-32",0.00025,0,0,4,0.74970079170087,0.591092004284156,0.600855562597699,10,47,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",19,"2",5e-04,0,0,4,0.90877561942707,0.487186036891773,0.745682570197909,25.5,76,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",20,"4",5e-04,0,0,4,0.790911138312059,0.549271855211534,0.639975686303581,12,46,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",21,"8",5e-04,0,0,4,0.787804388316706,0.555658884159734,0.632555508329941,9.5,38,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",22,"16",5e-04,0,0,4,0.780458815782507,0.562113144004229,0.623406657449385,2.5,40,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",23,"32",5e-04,0,0,4,0.76470962720947,0.570913922759843,0.621690799103884,1.5,31,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",24,"8-4",5e-04,0,0,4,0.834625423547297,0.491772217997693,0.676602840103411,12.5,63,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",25,"16-8",5e-04,0,0,4,0.7651426743863,0.553717625225353,0.621667911516794,13,46,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",26,"32-16",5e-04,0,0,4,0.764588366739983,0.567615739594947,0.619526551676335,13,41,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",27,"64-32",5e-04,0,0,4,0.749783952566467,0.592806545223311,0.603650651093062,6,37,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",28,"2",0.001,0,0,4,0.85839223031462,0.480858048556039,0.693504039621938,28,844,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",29,"4",0.001,0,0,4,0.798968523762922,0.54312784306404,0.647243385471489,8.5,39,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",30,"8",0.001,0,0,4,0.794016843598255,0.53895061558103,0.636810891006199,5.5,33,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",31,"16",0.001,0,0,4,0.796561856596661,0.562993477565421,0.639888490883057,1.5,35,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",32,"32",0.001,0,0,4,0.81710964193962,0.499388759009519,0.657278503156927,6,38,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",33,"8-4",0.001,0,0,4,0.834132287326524,0.497776976481117,0.675881943552172,4,54,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",34,"16-8",0.001,0,0,4,0.771558903995488,0.557113457956849,0.63032277121484,10,52,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",35,"32-16",0.001,0,0,4,0.773036210384563,0.561426137889406,0.625124270072603,6.5,35,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_0",36,"64-32",0.001,0,0,4,0.76796817593557,0.585270798730797,0.616872998192031,3,31,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
"ANN_L1",1,"64-32",0.00025,1e-05,0,4,0.746803921370005,0.589507215280873,0.599627283401465,8,37,0,"ok","C3",2,5,"R02_F05","C3_R02_F05"
