"Scenario","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Last_epoch","Stopped_by_patience","Hit_epoch_ceiling","Validation_RMSE","Validation_Correlation","N_epoch_fit","N_epoch_validation","Fit_seconds"
"C4",1,1,"R01_F01","C4_R01_F01","ANN_L2","16-8",0.001,0,0.01,11,36,TRUE,FALSE,0.702818208503846,0.623444294854302,680,120,0.440000000000055
"C4",1,1,"R01_F01","C4_R01_F01","ANN_L1_L2","16-8",0.001,0.001,0.001,21,46,TRUE,FALSE,0.684659404258913,0.64826237172597,680,120,0.779999999999973
"C4",1,2,"R01_F02","C4_R01_F02","ANN_0","64-32",0.000125,0,0,27,52,TRUE,FALSE,0.750912780601539,0.48996586036556,680,120,0.789999999999964
"C4",1,2,"R01_F02","C4_R01_F02","ANN_L1","64-32",0.000125,1e-05,0,26,51,TRUE,FALSE,0.750651654787761,0.489970004832026,680,120,0.620000000000005
"C4",1,2,"R01_F02","C4_R01_F02","ANN_L2","64-32",0.000125,0,0.001,27,52,TRUE,FALSE,0.750667407582357,0.49028949383213,680,120,0.720000000000027
"C4",1,2,"R01_F02","C4_R01_F02","ANN_L1_L2","64-32",0.000125,1e-04,1e-04,27,52,TRUE,FALSE,0.750313126302815,0.49077299194526,680,120,0.769999999999982
"C4",1,3,"R01_F03","C4_R01_F03","ANN_0","32-16",0.000125,0,0,31,56,TRUE,FALSE,0.634030243027194,0.598753292411108,680,120,0.840000000000032
"C4",1,3,"R01_F03","C4_R01_F03","ANN_L1","32-16",0.000125,1e-04,0,31,56,TRUE,FALSE,0.633613314201075,0.598712646564073,680,120,0.839999999999918
"C4",1,3,"R01_F03","C4_R01_F03","ANN_L2","32-16",0.000125,0,1e-05,31,56,TRUE,FALSE,0.634055313244727,0.598700873019895,680,120,0.659999999999968
"C4",1,3,"R01_F03","C4_R01_F03","ANN_L1_L2","32-16",0.000125,0.001,0.01,36,61,TRUE,FALSE,0.627693844534256,0.604893736503318,680,120,0.960000000000036
"C4",1,4,"R01_F04","C4_R01_F04","ANN_0","32-16",0.000125,0,0,20,45,TRUE,FALSE,0.670133311683348,0.60904351776669,680,120,0.670000000000073
"C4",1,4,"R01_F04","C4_R01_F04","ANN_L1","32-16",0.000125,0.001,0,22,47,TRUE,FALSE,0.672657644611528,0.602488454223507,680,120,0.6400000000001
"C4",1,4,"R01_F04","C4_R01_F04","ANN_L2","32-16",0.000125,0,0.01,20,45,TRUE,FALSE,0.670038518454264,0.609196618371697,680,120,0.75
"C4",1,4,"R01_F04","C4_R01_F04","ANN_L1_L2","32-16",0.000125,0.001,1e-04,22,47,TRUE,FALSE,0.672712310096055,0.602433456010637,680,120,1.05000000000007
"C4",1,5,"R01_F05","C4_R01_F05","ANN_0","64-32",0.000125,0,0,23,48,TRUE,FALSE,0.63318800135148,0.644604084145159,680,120,0.909999999999968
"C4",1,5,"R01_F05","C4_R01_F05","ANN_L1","64-32",0.000125,1e-04,0,23,48,TRUE,FALSE,0.633192840201879,0.644667307588034,680,120,0.779999999999973
"C4",1,5,"R01_F05","C4_R01_F05","ANN_L2","64-32",0.000125,0,1e-05,23,48,TRUE,FALSE,0.633164834654724,0.644611316893954,680,120,0.700000000000045
"C4",1,5,"R01_F05","C4_R01_F05","ANN_L1_L2","64-32",0.000125,1e-04,1e-05,23,48,TRUE,FALSE,0.633213876380637,0.644617970100153,680,120,0.860000000000014
"C4",2,1,"R02_F01","C4_R02_F01","ANN_0","64-32",0.000125,0,0,9,34,TRUE,FALSE,0.636241288424192,0.573978978040946,680,120,0.490000000000009
"C4",2,1,"R02_F01","C4_R02_F01","ANN_L1","64-32",0.000125,0.001,0,29,54,TRUE,FALSE,0.633745471539229,0.571381945096505,680,120,0.759999999999991
"C4",2,1,"R02_F01","C4_R02_F01","ANN_L2","64-32",0.000125,0,1e-04,9,34,TRUE,FALSE,0.636192744801032,0.574097736610883,680,120,0.490000000000009
"C4",2,1,"R02_F01","C4_R02_F01","ANN_L1_L2","64-32",0.000125,1e-05,0.01,9,34,TRUE,FALSE,0.635960212060483,0.574734980354184,680,120,0.649999999999977
"C4",2,2,"R02_F02","C4_R02_F02","ANN_0","32-16",0.000125,0,0,23,48,TRUE,FALSE,0.642310808111633,0.665379577589832,680,120,0.850000000000023
"C4",2,2,"R02_F02","C4_R02_F02","ANN_L1","32-16",0.000125,1e-05,0,23,48,TRUE,FALSE,0.642548483202259,0.665049008344273,680,120,0.669999999999959
"C4",2,2,"R02_F02","C4_R02_F02","ANN_L2","32-16",0.000125,0,1e-04,22,47,TRUE,FALSE,0.642485976179164,0.665154333650119,680,120,0.769999999999982
"C4",2,2,"R02_F02","C4_R02_F02","ANN_L1_L2","32-16",0.000125,1e-04,1e-04,23,48,TRUE,FALSE,0.642874392993492,0.664667641931226,680,120,0.740000000000009
"C4",2,3,"R02_F03","C4_R02_F03","ANN_0","64-32",0.00025,0,0,17,42,TRUE,FALSE,0.705930726176378,0.583588488239356,680,120,0.690000000000055
"C4",2,3,"R02_F03","C4_R02_F03","ANN_L1","64-32",0.00025,0.001,0,18,43,TRUE,FALSE,0.700871878620046,0.589229764731718,680,120,0.810000000000059
"C4",2,3,"R02_F03","C4_R02_F03","ANN_L2","64-32",0.00025,0,1e-04,17,42,TRUE,FALSE,0.705157682467486,0.584651536462663,680,120,0.610000000000014
"C4",2,3,"R02_F03","C4_R02_F03","ANN_L1_L2","64-32",0.00025,0.001,0.01,18,43,TRUE,FALSE,0.700799913578686,0.589157840354191,680,120,0.789999999999964
"C4",2,4,"R02_F04","C4_R02_F04","ANN_0","16-8",5e-04,0,0,7,32,TRUE,FALSE,0.718927867137582,0.59807002373482,680,120,0.590000000000032
"C4",2,4,"R02_F04","C4_R02_F04","ANN_L1","16-8",5e-04,1e-05,0,7,32,TRUE,FALSE,0.719039295153117,0.597906526540468,680,120,0.549999999999955
"C4",2,4,"R02_F04","C4_R02_F04","ANN_L2","16-8",5e-04,0,0.001,7,32,TRUE,FALSE,0.718863297543062,0.598166117354684,680,120,0.480000000000018
"C4",2,4,"R02_F04","C4_R02_F04","ANN_L1_L2","16-8",5e-04,1e-05,0.001,7,32,TRUE,FALSE,0.718884487303087,0.598138114827203,680,120,0.419999999999959
"C4",2,5,"R02_F05","C4_R02_F05","ANN_0","16",0.00025,0,0,12,37,TRUE,FALSE,0.670970083953958,0.57882924419569,680,120,0.389999999999986
"C4",2,5,"R02_F05","C4_R02_F05","ANN_L1","16",0.00025,0.01,0,40,65,TRUE,FALSE,0.666714747870689,0.585628363401219,680,120,0.670000000000073
"C4",2,5,"R02_F05","C4_R02_F05","ANN_L2","16",0.00025,0,1e-04,12,37,TRUE,FALSE,0.670970346256846,0.578828069801463,680,120,0.549999999999955
"C4",2,5,"R02_F05","C4_R02_F05","ANN_L1_L2","16",0.00025,0.01,1e-05,22,47,TRUE,FALSE,0.666760743849861,0.585372770789722,680,120,0.569999999999936
"C4",3,1,"R03_F01","C4_R03_F01","ANN_0","32-16",0.00025,0,0,14,39,TRUE,FALSE,0.713662524872185,0.638842210321067,680,120,0.629999999999995
"C4",3,1,"R03_F01","C4_R03_F01","ANN_L1","32-16",0.00025,0.001,0,14,39,TRUE,FALSE,0.715261633596069,0.638579920826322,680,120,0.560000000000059
"C4",3,1,"R03_F01","C4_R03_F01","ANN_L2","32-16",0.00025,0,0.01,14,39,TRUE,FALSE,0.71354826558074,0.63901944397842,680,120,0.720000000000027
"C4",3,1,"R03_F01","C4_R03_F01","ANN_L1_L2","32-16",0.00025,0.001,0.01,14,39,TRUE,FALSE,0.716072654617954,0.638003441572107,680,120,0.539999999999964
"C4",3,2,"R03_F02","C4_R03_F02","ANN_0","64-32",0.00025,0,0,7,32,TRUE,FALSE,0.618343480317164,0.654136963775847,680,120,0.480000000000018
"C4",3,2,"R03_F02","C4_R03_F02","ANN_L1","64-32",0.00025,0.001,0,8,33,TRUE,FALSE,0.616385054347202,0.653875172474795,680,120,0.440000000000055
"C4",3,2,"R03_F02","C4_R03_F02","ANN_L2","64-32",0.00025,0,0.001,7,32,TRUE,FALSE,0.618048144208276,0.654468975745456,680,120,0.469999999999914
"C4",3,2,"R03_F02","C4_R03_F02","ANN_L1_L2","64-32",0.00025,0.001,0.01,9,34,TRUE,FALSE,0.616072210984519,0.654230182349113,680,120,0.519999999999982
"C4",3,3,"R03_F03","C4_R03_F03","ANN_0","32-16",0.000125,0,0,40,65,TRUE,FALSE,0.69234628155563,0.605646403446258,680,120,1.07999999999993
"C4",3,3,"R03_F03","C4_R03_F03","ANN_L1","32-16",0.000125,0.001,0,55,80,TRUE,FALSE,0.692735897380157,0.603853975357164,680,120,1.34000000000003
"C4",3,3,"R03_F03","C4_R03_F03","ANN_L2","32-16",0.000125,0,1e-04,40,65,TRUE,FALSE,0.692264440914328,0.605671000058687,680,120,0.920000000000073
"C4",3,3,"R03_F03","C4_R03_F03","ANN_L1_L2","32-16",0.000125,0.001,1e-05,57,82,TRUE,FALSE,0.694174912554374,0.601798304040426,680,120,1.07999999999993
"C4",3,4,"R03_F04","C4_R03_F04","ANN_0","16-8",0.000125,0,0,28,53,TRUE,FALSE,0.700708113181479,0.651478579632873,680,120,0.620000000000005
"C4",3,4,"R03_F04","C4_R03_F04","ANN_L1","16-8",0.000125,1e-05,0,28,53,TRUE,FALSE,0.701064352039293,0.650970100666018,680,120,0.590000000000032
"C4",3,4,"R03_F04","C4_R03_F04","ANN_L2","16-8",0.000125,0,1e-04,28,53,TRUE,FALSE,0.700817197925853,0.651233111734573,680,120,0.610000000000014
"C4",3,4,"R03_F04","C4_R03_F04","ANN_L1_L2","16-8",0.000125,1e-05,1e-05,29,54,TRUE,FALSE,0.701037341356131,0.648988583870732,680,120,0.710000000000036
"C4",3,5,"R03_F05","C4_R03_F05","ANN_0","64-32",0.000125,0,0,9,34,TRUE,FALSE,0.691620741412217,0.533463724607264,680,120,0.389999999999986
"C4",3,5,"R03_F05","C4_R03_F05","ANN_L1","64-32",0.000125,0.001,0,10,35,TRUE,FALSE,0.694199043657889,0.529259700050856,680,120,0.42999999999995
"C4",3,5,"R03_F05","C4_R03_F05","ANN_L2","64-32",0.000125,0,0.01,9,34,TRUE,FALSE,0.691463416474844,0.533713063546289,680,120,0.399999999999977
"C4",3,5,"R03_F05","C4_R03_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,10,35,TRUE,FALSE,0.694000936163441,0.52924307283607,680,120,0.419999999999959
"C4",4,1,"R04_F01","C4_R04_F01","ANN_0","32-16",0.000125,0,0,32,57,TRUE,FALSE,0.681206404492591,0.684029349907237,680,120,0.690000000000055
"C4",4,1,"R04_F01","C4_R04_F01","ANN_L1","32-16",0.000125,0.001,0,54,79,TRUE,FALSE,0.681920916102381,0.679323472520787,680,120,0.939999999999941
"C4",4,1,"R04_F01","C4_R04_F01","ANN_L2","32-16",0.000125,0,1e-04,33,58,TRUE,FALSE,0.680783589261216,0.683865935782408,680,120,0.659999999999968
"C4",4,1,"R04_F01","C4_R04_F01","ANN_L1_L2","32-16",0.000125,0.001,0.001,51,76,TRUE,FALSE,0.682510739776219,0.679007869720692,680,120,0.889999999999986
"C4",4,2,"R04_F02","C4_R04_F02","ANN_0","16",0.000125,0,0,16,41,TRUE,FALSE,0.672487590162718,0.62452502137692,680,120,0.42999999999995
"C4",4,2,"R04_F02","C4_R04_F02","ANN_L1","16",0.000125,1e-05,0,16,41,TRUE,FALSE,0.672487217192009,0.624513366992839,680,120,0.480000000000018
"C4",4,2,"R04_F02","C4_R04_F02","ANN_L2","16",0.000125,0,0.01,16,41,TRUE,FALSE,0.672421049511274,0.624522253833305,680,120,0.399999999999977
"C4",4,2,"R04_F02","C4_R04_F02","ANN_L1_L2","16",0.000125,1e-05,0.01,16,41,TRUE,FALSE,0.672442672454197,0.62448394956684,680,120,0.529999999999973
"C4",4,3,"R04_F03","C4_R04_F03","ANN_0","64-32",0.000125,0,0,17,42,TRUE,FALSE,0.615906220580208,0.706761895048732,680,120,0.549999999999955
"C4",4,3,"R04_F03","C4_R04_F03","ANN_L1","64-32",0.000125,0.001,0,20,45,TRUE,FALSE,0.612796175510026,0.711741955006574,680,120,0.810000000000059
"C4",4,3,"R04_F03","C4_R04_F03","ANN_L2","64-32",0.000125,0,1e-05,18,43,TRUE,FALSE,0.615808842340377,0.707470791689451,680,120,0.579999999999927
"C4",4,3,"R04_F03","C4_R04_F03","ANN_L1_L2","64-32",0.000125,0.001,1e-04,20,45,TRUE,FALSE,0.612784372263702,0.711767167014547,680,120,0.730000000000018
"C4",4,4,"R04_F04","C4_R04_F04","ANN_0","64-32",0.000125,0,0,36,61,TRUE,FALSE,0.694142009751697,0.552614333882332,680,120,1.16999999999996
"C4",4,4,"R04_F04","C4_R04_F04","ANN_L1","64-32",0.000125,1e-04,0,35,60,TRUE,FALSE,0.695104634421802,0.550742198506596,680,120,0.829999999999927
"C4",4,4,"R04_F04","C4_R04_F04","ANN_L2","64-32",0.000125,0,0.01,34,59,TRUE,FALSE,0.695209590035057,0.550162171844474,680,120,0.809999999999945
"C4",4,4,"R04_F04","C4_R04_F04","ANN_L1_L2","64-32",0.000125,0.001,0.01,31,56,TRUE,FALSE,0.69956296331013,0.540006865451907,680,120,0.670000000000073
"C4",4,5,"R04_F05","C4_R04_F05","ANN_0","32",0.000125,0,0,20,45,TRUE,FALSE,0.694890332653614,0.538426840732456,680,120,0.490000000000009
"C4",4,5,"R04_F05","C4_R04_F05","ANN_L1","32",0.000125,0.01,0,103,128,TRUE,FALSE,0.679300611441207,0.574331154747197,680,120,1.37000000000012
"C4",4,5,"R04_F05","C4_R04_F05","ANN_L2","32",0.000125,0,0.001,20,45,TRUE,FALSE,0.694931761499659,0.538367474225335,680,120,0.5
"C4",4,5,"R04_F05","C4_R04_F05","ANN_L1_L2","32",0.000125,0.01,1e-05,100,125,TRUE,FALSE,0.679167217923943,0.574166327925144,680,120,1.6099999999999
"C4",5,1,"R05_F01","C4_R05_F01","ANN_0","64-32",0.00025,0,0,6,31,TRUE,FALSE,0.756881278625953,0.545478653540433,680,120,0.400000000000091
"C4",5,1,"R05_F01","C4_R05_F01","ANN_L1","64-32",0.00025,0.001,0,7,32,TRUE,FALSE,0.758795800599176,0.540880853382796,680,120,0.420000000000073
"C4",5,1,"R05_F01","C4_R05_F01","ANN_L2","64-32",0.00025,0,0.01,6,31,TRUE,FALSE,0.757089957760639,0.545086670006604,680,120,0.400000000000091
"C4",5,1,"R05_F01","C4_R05_F01","ANN_L1_L2","64-32",0.00025,0.001,0.001,25,50,TRUE,FALSE,0.758912627084182,0.532889386387272,680,120,0.6400000000001
"C4",5,2,"R05_F02","C4_R05_F02","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.726902868108534,0.599300150602394,680,120,0.329999999999927
"C4",5,2,"R05_F02","C4_R05_F02","ANN_L1","64-32",5e-04,1e-05,0,3,28,TRUE,FALSE,0.726634622111012,0.599692457253909,680,120,0.549999999999955
"C4",5,2,"R05_F02","C4_R05_F02","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.726384095779227,0.599835022996893,680,120,0.5
"C4",5,2,"R05_F02","C4_R05_F02","ANN_L1_L2","64-32",5e-04,0.001,0.01,3,28,TRUE,FALSE,0.728220834912497,0.596202119813514,680,120,0.369999999999891
"C4",5,3,"R05_F03","C4_R05_F03","ANN_0","64-32",0.000125,0,0,17,42,TRUE,FALSE,0.683576733968152,0.633963516549122,680,120,0.619999999999891
"C4",5,3,"R05_F03","C4_R05_F03","ANN_L1","64-32",0.000125,0.001,0,19,44,TRUE,FALSE,0.67944483610045,0.638339552844214,680,120,0.720000000000027
"C4",5,3,"R05_F03","C4_R05_F03","ANN_L2","64-32",0.000125,0,0.001,17,42,TRUE,FALSE,0.683681331060791,0.633838289551072,680,120,0.599999999999909
"C4",5,3,"R05_F03","C4_R05_F03","ANN_L1_L2","64-32",0.000125,0.001,0.01,19,44,TRUE,FALSE,0.679109154328381,0.639279893762204,680,120,0.670000000000073
"C4",5,4,"R05_F04","C4_R05_F04","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.668353980485316,0.559852022421128,680,120,0.380000000000109
"C4",5,4,"R05_F04","C4_R05_F04","ANN_L1","64-32",5e-04,1e-05,0,2,27,TRUE,FALSE,0.668358332748124,0.559839221541427,680,120,0.470000000000027
"C4",5,4,"R05_F04","C4_R05_F04","ANN_L2","64-32",5e-04,0,0.001,2,27,TRUE,FALSE,0.668330131896181,0.559904640782259,680,120,0.420000000000073
"C4",5,4,"R05_F04","C4_R05_F04","ANN_L1_L2","64-32",5e-04,1e-05,0.01,2,27,TRUE,FALSE,0.668534332042248,0.559487114793079,680,120,0.439999999999827
"C4",5,5,"R05_F05","C4_R05_F05","ANN_0","64-32",0.000125,0,0,8,33,TRUE,FALSE,0.617791081717411,0.594459616735851,680,120,0.450000000000045
"C4",5,5,"R05_F05","C4_R05_F05","ANN_L1","64-32",0.000125,1e-05,0,8,33,TRUE,FALSE,0.617782744879378,0.594473550593562,680,120,0.4699999999998
"C4",5,5,"R05_F05","C4_R05_F05","ANN_L2","64-32",0.000125,0,1e-04,8,33,TRUE,FALSE,0.617746249486762,0.594539485503489,680,120,0.410000000000082
"C4",5,5,"R05_F05","C4_R05_F05","ANN_L1_L2","64-32",0.000125,1e-05,1e-04,8,33,TRUE,FALSE,0.617944298071482,0.594189194514061,680,120,0.5
"C5",1,1,"R01_F01","C5_R01_F01","ANN_0","32",0.000125,0,0,13,38,TRUE,FALSE,0.748175380428386,0.512786265208657,680,120,0.409999999999854
"C5",1,1,"R01_F01","C5_R01_F01","ANN_L1","32",0.000125,0.01,0,25,50,TRUE,FALSE,0.759094174918696,0.512451930700026,680,120,0.740000000000009
"C5",1,1,"R01_F01","C5_R01_F01","ANN_L2","32",0.000125,0,0.01,13,38,TRUE,FALSE,0.748148528564869,0.51274420717895,680,120,0.529999999999973
"C5",1,1,"R01_F01","C5_R01_F01","ANN_L1_L2","32",0.000125,0.01,1e-04,25,50,TRUE,FALSE,0.759308342562876,0.512078737765303,680,120,0.759999999999991
"C5",1,2,"R01_F02","C5_R01_F02","ANN_0","32-16",0.00025,0,0,20,45,TRUE,FALSE,0.84039420697096,0.496765995167264,680,120,0.700000000000045
"C5",1,2,"R01_F02","C5_R01_F02","ANN_L1","32-16",0.00025,0.001,0,21,46,TRUE,FALSE,0.834934547040278,0.506046328554941,680,120,0.830000000000155
"C5",1,2,"R01_F02","C5_R01_F02","ANN_L2","32-16",0.00025,0,0.01,21,46,TRUE,FALSE,0.83842623999009,0.499482500812124,680,120,0.839999999999918
"C5",1,2,"R01_F02","C5_R01_F02","ANN_L1_L2","32-16",0.00025,0.001,1e-05,21,46,TRUE,FALSE,0.834961407136195,0.505599927525195,680,120,0.6400000000001
"C5",1,3,"R01_F03","C5_R01_F03","ANN_0","64-32",0.000125,0,0,34,59,TRUE,FALSE,0.822577734036093,0.422092971173286,680,120,0.8900000000001
"C5",1,3,"R01_F03","C5_R01_F03","ANN_L1","64-32",0.000125,1e-04,0,35,60,TRUE,FALSE,0.819889050199153,0.427095429652657,680,120,0.819999999999936
"C5",1,3,"R01_F03","C5_R01_F03","ANN_L2","64-32",0.000125,0,0.001,37,62,TRUE,FALSE,0.822648823512478,0.423609380911521,680,120,0.889999999999873
"C5",1,3,"R01_F03","C5_R01_F03","ANN_L1_L2","64-32",0.000125,1e-04,1e-05,35,60,TRUE,FALSE,0.820588727523697,0.425842774174574,680,120,0.920000000000073
"C5",1,4,"R01_F04","C5_R01_F04","ANN_0","16-8",0.001,0,0,5,30,TRUE,FALSE,0.768947850438758,0.445271443463155,680,120,0.550000000000182
"C5",1,4,"R01_F04","C5_R01_F04","ANN_L1","16-8",0.001,0.01,0,111,136,TRUE,FALSE,0.751020638753355,0.45806401884266,680,120,1.75999999999999
"C5",1,4,"R01_F04","C5_R01_F04","ANN_L2","16-8",0.001,0,0.01,5,30,TRUE,FALSE,0.769253910827918,0.444839845623632,680,120,0.470000000000027
"C5",1,4,"R01_F04","C5_R01_F04","ANN_L1_L2","16-8",0.001,0.001,0.01,6,31,TRUE,FALSE,0.760105714233651,0.455300279282033,680,120,0.459999999999809
"C5",1,5,"R01_F05","C5_R01_F05","ANN_0","64-32",0.000125,0,0,13,38,TRUE,FALSE,0.728671561154567,0.447876183240733,680,120,0.590000000000146
"C5",1,5,"R01_F05","C5_R01_F05","ANN_L1","64-32",0.000125,0.001,0,15,40,TRUE,FALSE,0.728863710236977,0.446649245922191,680,120,0.559999999999945
"C5",1,5,"R01_F05","C5_R01_F05","ANN_L2","64-32",0.000125,0,0.01,13,38,TRUE,FALSE,0.728358695572148,0.448573618291587,680,120,0.619999999999891
"C5",1,5,"R01_F05","C5_R01_F05","ANN_L1_L2","64-32",0.000125,0.001,1e-04,15,40,TRUE,FALSE,0.728972615013683,0.446413888481665,680,120,0.630000000000109
"C5",2,1,"R02_F01","C5_R02_F01","ANN_0","64-32",0.001,0,0,1,26,TRUE,FALSE,0.669595787376315,0.379812920591751,680,120,0.4699999999998
"C5",2,1,"R02_F01","C5_R02_F01","ANN_L1","64-32",0.001,0.01,0,23,48,TRUE,FALSE,0.65905908953078,0.414021560301086,680,120,0.75
"C5",2,1,"R02_F01","C5_R02_F01","ANN_L2","64-32",0.001,0,0.01,1,26,TRUE,FALSE,0.669656993110095,0.379813798322241,680,120,0.3599999999999
"C5",2,1,"R02_F01","C5_R02_F01","ANN_L1_L2","64-32",0.001,0.01,1e-04,23,48,TRUE,FALSE,0.659214331986234,0.413161488011897,680,120,0.829999999999927
"C5",2,2,"R02_F02","C5_R02_F02","ANN_0","32",0.000125,0,0,17,42,TRUE,FALSE,0.744350101638604,0.409640537663445,680,120,0.480000000000018
"C5",2,2,"R02_F02","C5_R02_F02","ANN_L1","32",0.000125,0.01,0,24,49,TRUE,FALSE,0.729867557963178,0.408826615564947,680,120,0.520000000000209
"C5",2,2,"R02_F02","C5_R02_F02","ANN_L2","32",0.000125,0,0.01,17,42,TRUE,FALSE,0.74369199013515,0.410643479992815,680,120,0.549999999999955
"C5",2,2,"R02_F02","C5_R02_F02","ANN_L1_L2","32",0.000125,0.01,0.001,24,49,TRUE,FALSE,0.730057131303902,0.408552601264409,680,120,0.630000000000109
"C5",2,3,"R02_F03","C5_R02_F03","ANN_0","32-16",0.00025,0,0,19,44,TRUE,FALSE,0.775381569630537,0.422547629933862,680,120,0.860000000000127
"C5",2,3,"R02_F03","C5_R02_F03","ANN_L1","32-16",0.00025,1e-05,0,19,44,TRUE,FALSE,0.776863719890678,0.419436762365719,680,120,0.549999999999955
"C5",2,3,"R02_F03","C5_R02_F03","ANN_L2","32-16",0.00025,0,0.001,19,44,TRUE,FALSE,0.777069241529445,0.418940827747246,680,120,0.589999999999918
"C5",2,3,"R02_F03","C5_R02_F03","ANN_L1_L2","32-16",0.00025,1e-05,0.001,19,44,TRUE,FALSE,0.776568739069144,0.419733022186397,680,120,0.5
"C5",2,4,"R02_F04","C5_R02_F04","ANN_0","64-32",5e-04,0,0,5,30,TRUE,FALSE,0.807150359074566,0.588237742688862,680,120,0.529999999999973
"C5",2,4,"R02_F04","C5_R02_F04","ANN_L1","64-32",5e-04,1e-05,0,5,30,TRUE,FALSE,0.806417212171421,0.589379738092757,680,120,0.420000000000073
"C5",2,4,"R02_F04","C5_R02_F04","ANN_L2","64-32",5e-04,0,1e-04,5,30,TRUE,FALSE,0.806578569548482,0.589287632141453,680,120,0.450000000000045
"C5",2,4,"R02_F04","C5_R02_F04","ANN_L1_L2","64-32",5e-04,1e-05,0.001,5,30,TRUE,FALSE,0.805318598441029,0.591270301671591,680,120,0.429999999999836
"C5",2,5,"R02_F05","C5_R02_F05","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.733904175077579,0.514458506896146,680,120,0.400000000000091
"C5",2,5,"R02_F05","C5_R02_F05","ANN_L1","64-32",5e-04,0.001,0,2,27,TRUE,FALSE,0.731918599085458,0.515453070580981,680,120,0.420000000000073
"C5",2,5,"R02_F05","C5_R02_F05","ANN_L2","64-32",5e-04,0,0.01,2,27,TRUE,FALSE,0.733862356414279,0.51445242425299,680,120,0.409999999999854
"C5",2,5,"R02_F05","C5_R02_F05","ANN_L1_L2","64-32",5e-04,0.001,0.01,2,27,TRUE,FALSE,0.731765827471102,0.515595999381163,680,120,0.549999999999955
"C5",3,1,"R03_F01","C5_R03_F01","ANN_0","32-16",0.000125,0,0,61,86,TRUE,FALSE,0.768496232185933,0.556267787211821,680,120,1.19000000000005
"C5",3,1,"R03_F01","C5_R03_F01","ANN_L1","32-16",0.000125,1e-04,0,49,74,TRUE,FALSE,0.766504351186858,0.562544426314826,680,120,1.16999999999985
"C5",3,1,"R03_F01","C5_R03_F01","ANN_L2","32-16",0.000125,0,1e-05,55,80,TRUE,FALSE,0.76878966898521,0.556849247251549,680,120,1.32999999999993
"C5",3,1,"R03_F01","C5_R03_F01","ANN_L1_L2","32-16",0.000125,1e-04,1e-04,47,72,TRUE,FALSE,0.765901486227022,0.564843238714754,680,120,1.01999999999998
"C5",3,2,"R03_F02","C5_R03_F02","ANN_0","64-32",0.000125,0,0,11,36,TRUE,FALSE,0.666257967226494,0.525105065850295,680,120,0.490000000000009
"C5",3,2,"R03_F02","C5_R03_F02","ANN_L1","64-32",0.000125,0.001,0,14,39,TRUE,FALSE,0.663602820602272,0.530229877933366,680,120,0.589999999999918
"C5",3,2,"R03_F02","C5_R03_F02","ANN_L2","64-32",0.000125,0,0.01,12,37,TRUE,FALSE,0.665746493125672,0.52625737954307,680,120,0.549999999999955
"C5",3,2,"R03_F02","C5_R03_F02","ANN_L1_L2","64-32",0.000125,0.001,0.01,14,39,TRUE,FALSE,0.663142247209643,0.530965466447743,680,120,0.6400000000001
"C5",3,3,"R03_F03","C5_R03_F03","ANN_0","64-32",0.00025,0,0,9,34,TRUE,FALSE,0.687199001883066,0.522229179964951,680,120,0.700000000000045
"C5",3,3,"R03_F03","C5_R03_F03","ANN_L1","64-32",0.00025,0.001,0,10,35,TRUE,FALSE,0.689332242399811,0.519044637490551,680,120,0.559999999999945
"C5",3,3,"R03_F03","C5_R03_F03","ANN_L2","64-32",0.00025,0,0.01,9,34,TRUE,FALSE,0.687890002584086,0.520841343785658,680,120,0.440000000000055
"C5",3,3,"R03_F03","C5_R03_F03","ANN_L1_L2","64-32",0.00025,0.001,1e-05,10,35,TRUE,FALSE,0.689263584807243,0.519200610459249,680,120,0.529999999999973
"C5",3,4,"R03_F04","C5_R03_F04","ANN_0","32-16",0.000125,0,0,27,52,TRUE,FALSE,0.766991763376703,0.368777794779554,680,120,0.75
"C5",3,4,"R03_F04","C5_R03_F04","ANN_L1","32-16",0.000125,0.01,0,102,127,TRUE,FALSE,0.779914172881229,0.290756352933335,680,120,2.16000000000008
"C5",3,4,"R03_F04","C5_R03_F04","ANN_L2","32-16",0.000125,0,0.001,26,51,TRUE,FALSE,0.766538866841241,0.371683244552988,680,120,1.25
"C5",3,4,"R03_F04","C5_R03_F04","ANN_L1_L2","32-16",0.000125,0.01,0.001,105,130,TRUE,FALSE,0.779827858171291,0.288834805113899,680,120,2.17000000000007
"C5",3,5,"R03_F05","C5_R03_F05","ANN_0","64-32",0.000125,0,0,18,43,TRUE,FALSE,0.834120260113117,0.520270850825621,680,120,0.549999999999955
"C5",3,5,"R03_F05","C5_R03_F05","ANN_L1","64-32",0.000125,0.001,0,22,47,TRUE,FALSE,0.835914203196587,0.521054298432666,680,120,0.729999999999791
"C5",3,5,"R03_F05","C5_R03_F05","ANN_L2","64-32",0.000125,0,0.01,18,43,TRUE,FALSE,0.833749984948498,0.521108082272716,680,120,0.700000000000045
