"Model","CandidateID","Architecture","Learning_rate","L1","L2","InnerFold","RMSE","Correlation","MAE","EarlyStop_epoch","Last_epoch","Stopped_by_patience","Hit_epoch_ceiling","Fit_seconds","Prediction_seconds","Status","Error","Scenario","Repetition","Fold","SplitID","TaskID"
"ANN_0",26,"32-16",5e-04,0,0,4,0.725249099596037,0.544153845874237,0.589598550046292,3,28,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",27,"64-32",5e-04,0,0,1,0.653197826525263,0.613202977325679,0.531644124938311,4,29,TRUE,FALSE,0.259999999998399,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",27,"64-32",5e-04,0,0,2,0.6256660756458,0.648565400652663,0.502759027474632,3,28,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",27,"64-32",5e-04,0,0,3,0.739201199257649,0.540505422192424,0.616095298057133,3,28,TRUE,FALSE,0.259999999998399,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",27,"64-32",5e-04,0,0,4,0.73308432044549,0.546950512641859,0.593841767001546,2,27,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",28,"2",0.001,0,0,1,0.894215710834117,0.515956885809564,0.712136787258801,2,27,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",28,"2",0.001,0,0,2,0.689834205217367,0.538663515687635,0.554398013813616,5,30,TRUE,FALSE,0.219999999997526,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",28,"2",0.001,0,0,3,0.815115730641911,0.513286370926365,0.660881348566261,4,29,TRUE,FALSE,0.219999999997526,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",28,"2",0.001,0,0,4,0.76600040123843,0.527201511579748,0.618110687475616,2,27,TRUE,FALSE,0.18999999999869,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",29,"4",0.001,0,0,1,0.79692688547766,0.513300575914093,0.653753727877624,5,30,TRUE,FALSE,0.200000000000728,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",29,"4",0.001,0,0,2,0.65864409469989,0.635314795567653,0.542478124640995,2,27,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",29,"4",0.001,0,0,3,0.892843235050632,0.440044739540214,0.721204667472193,1,26,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",29,"4",0.001,0,0,4,0.738612075874405,0.570824735797433,0.585408669408021,2,27,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",30,"8",0.001,0,0,1,0.730495351095726,0.556762012356762,0.599820802255751,6,31,TRUE,FALSE,0.229999999999563,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",30,"8",0.001,0,0,2,0.706293990859448,0.615543351576742,0.565547186671946,1,26,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",30,"8",0.001,0,0,3,0.758871062177714,0.511443085652377,0.626192469236357,1,26,TRUE,FALSE,0.220000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",30,"8",0.001,0,0,4,0.731313439272315,0.547425177984663,0.587194975319958,1,26,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",31,"16",0.001,0,0,1,0.674991259825564,0.611193101680905,0.539684800801125,1,26,TRUE,FALSE,0.180000000000291,0.00999999999839929,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",31,"16",0.001,0,0,2,0.636038500261597,0.62512212507051,0.524636748027841,1,26,TRUE,FALSE,0.219999999997526,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",31,"16",0.001,0,0,3,0.775759783979492,0.555429678916917,0.642600570865676,2,27,TRUE,FALSE,0.219999999997526,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",31,"16",0.001,0,0,4,0.736062166887965,0.542454762443407,0.593367310765143,1,26,TRUE,FALSE,0.219999999997526,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",32,"32",0.001,0,0,1,0.711586817280241,0.538490240170321,0.579595827667841,8,33,TRUE,FALSE,0.279999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",32,"32",0.001,0,0,2,0.683366931751066,0.566955553093314,0.551218434401299,3,28,TRUE,FALSE,0.220000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",32,"32",0.001,0,0,3,0.76260505078438,0.502014246035694,0.638497511504704,3,28,TRUE,FALSE,0.229999999999563,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",32,"32",0.001,0,0,4,0.736561766896457,0.574289685989954,0.599416871196477,1,26,TRUE,FALSE,0.18999999999869,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",33,"8-4",0.001,0,0,1,0.66078139875579,0.592268934427906,0.53807402782006,8,33,TRUE,FALSE,0.340000000000146,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",33,"8-4",0.001,0,0,2,0.67665458561435,0.593740405299231,0.54402011804933,21,46,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",33,"8-4",0.001,0,0,3,0.781455954001143,0.46298095092065,0.647185915926932,5,30,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",33,"8-4",0.001,0,0,4,0.791602698533913,0.473661135048856,0.632519015876292,1,26,TRUE,FALSE,0.230000000003201,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",34,"16-8",0.001,0,0,1,0.695777318359102,0.574226438350266,0.565492946379167,8,33,TRUE,FALSE,0.340000000000146,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",34,"16-8",0.001,0,0,2,0.715236700036085,0.564198350679238,0.57146784756672,19,44,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",34,"16-8",0.001,0,0,3,0.74380590019076,0.527395755793076,0.615209178416352,14,39,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",34,"16-8",0.001,0,0,4,0.699485182547981,0.5844927207113,0.563645163087166,5,30,TRUE,FALSE,0.31000000000131,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",35,"32-16",0.001,0,0,1,0.713430972739796,0.582357681874665,0.578298589033418,7,32,TRUE,FALSE,0.31000000000131,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",35,"32-16",0.001,0,0,2,0.623996641260146,0.641612866186941,0.509566854558929,2,27,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",35,"32-16",0.001,0,0,3,0.724188217788761,0.557803410451357,0.616542490290031,8,33,TRUE,FALSE,0.340000000000146,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",35,"32-16",0.001,0,0,4,0.746207257530366,0.545957579639785,0.599089476862629,1,26,TRUE,FALSE,0.270000000000437,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",36,"64-32",0.001,0,0,1,0.660392446280974,0.618883441588401,0.538361381106154,2,27,TRUE,FALSE,0.279999999998836,0.0100000000020373,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",36,"64-32",0.001,0,0,2,0.631034467772197,0.650002308924358,0.503216098578455,2,27,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",36,"64-32",0.001,0,0,3,0.756476612648135,0.53557182315979,0.631009440567967,2,27,TRUE,FALSE,0.280000000002474,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_0",36,"64-32",0.001,0,0,4,0.735475639507146,0.540169869224762,0.594773625937107,1,26,TRUE,FALSE,0.279999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",1,"64-32",0.000125,1e-05,0,1,0.656302388985755,0.591783235299844,0.538273280556786,23,48,TRUE,FALSE,0.529999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",1,"64-32",0.000125,1e-05,0,2,0.622591234439311,0.644327663564779,0.503384105664463,16,41,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",1,"64-32",0.000125,1e-05,0,3,0.731801562566386,0.552236047459014,0.613126799219121,12,37,TRUE,FALSE,0.459999999999127,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",1,"64-32",0.000125,1e-05,0,4,0.725568844008783,0.550626702134535,0.592286742545427,9,34,TRUE,FALSE,0.369999999998981,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",2,"64-32",0.000125,1e-04,0,1,0.655754642088519,0.592751764022652,0.53733505119407,22,47,TRUE,FALSE,0.580000000001746,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",2,"64-32",0.000125,1e-04,0,2,0.623916949644805,0.642990801857965,0.503477442680599,15,40,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",2,"64-32",0.000125,1e-04,0,3,0.731687297947923,0.552385646703311,0.612823306389433,12,37,TRUE,FALSE,0.450000000000728,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",2,"64-32",0.000125,1e-04,0,4,0.725574008590589,0.550556535551565,0.592191752205484,9,34,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",3,"64-32",0.000125,0.001,0,1,0.651248319926545,0.588086282218137,0.533918050009504,24,49,TRUE,FALSE,0.5,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",3,"64-32",0.000125,0.001,0,2,0.622702025739195,0.642933661999275,0.500509256400246,18,43,TRUE,FALSE,0.409999999999854,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",3,"64-32",0.000125,0.001,0,3,0.734339366525947,0.547701144393897,0.614750257501618,13,38,TRUE,FALSE,0.389999999999418,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",3,"64-32",0.000125,0.001,0,4,0.73059635204327,0.54489352915381,0.595782578293392,9,34,TRUE,FALSE,0.330000000001746,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",4,"64-32",0.000125,0.01,0,1,0.721480868363845,0.536867985969765,0.600364183687113,119,144,TRUE,FALSE,1.43999999999869,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",4,"64-32",0.000125,0.01,0,2,0.737524781294686,0.526442643964843,0.588934131509622,121,146,TRUE,FALSE,1.55999999999767,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",4,"64-32",0.000125,0.01,0,3,0.787337192479633,0.47060471878596,0.652406415974933,119,144,TRUE,FALSE,1.56000000000131,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",4,"64-32",0.000125,0.01,0,4,0.781920100777162,0.494551942289861,0.630478206761822,36,61,TRUE,FALSE,0.639999999999418,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",5,"64-32",0.000125,0.03,0,1,0.773697630614464,0.255389266255589,0.637327379777125,1,26,TRUE,FALSE,0.260000000002037,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",5,"64-32",0.000125,0.03,0,2,0.809639067406718,-0.0729947848485915,0.640960202472589,26,51,TRUE,FALSE,0.5,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",5,"64-32",0.000125,0.03,0,3,0.883026435839447,-0.10536954663362,0.726632700883288,1,26,TRUE,FALSE,0.280000000002474,0.0199999999967986,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",5,"64-32",0.000125,0.03,0,4,0.855480716595345,0.00334468957320065,0.688544862633036,30,55,TRUE,FALSE,0.619999999998981,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",6,"64-32",0.000125,0.1,0,1,0.773729360958965,0.255127090062766,0.637352640900158,1,26,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",6,"64-32",0.000125,0.1,0,2,0.81061238009951,-0.052201845714315,0.641443022822042,1,26,TRUE,FALSE,0.280000000002474,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",6,"64-32",0.000125,0.1,0,3,0.883052793471236,-0.10562109874802,0.726646818242658,1,26,TRUE,FALSE,0.279999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1",6,"64-32",0.000125,0.1,0,4,0.858152811062109,-0.0461167534255025,0.691420267205954,14,39,TRUE,FALSE,0.419999999998254,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",1,"64-32",0.000125,0,1e-05,1,0.656434910292545,0.591677871213442,0.538450176295606,23,48,TRUE,FALSE,0.529999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",1,"64-32",0.000125,0,1e-05,2,0.622466417959835,0.644509028865046,0.503283551820522,16,41,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",1,"64-32",0.000125,0,1e-05,3,0.731755283910537,0.552394597444174,0.613064656816534,12,37,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",1,"64-32",0.000125,0,1e-05,4,0.725965693105905,0.549731519766292,0.592712782560775,9,34,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",2,"64-32",0.000125,0,1e-04,1,0.657829702565204,0.588766310846866,0.53965150105596,24,49,TRUE,FALSE,0.510000000002037,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",2,"64-32",0.000125,0,1e-04,2,0.623661027007951,0.643340845085873,0.50307027906338,15,40,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",2,"64-32",0.000125,0,1e-04,3,0.731801454269689,0.552290950719474,0.613086709671175,12,37,TRUE,FALSE,0.369999999998981,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",2,"64-32",0.000125,0,1e-04,4,0.725939019311154,0.549804920441901,0.592700259880049,9,34,TRUE,FALSE,0.389999999999418,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",3,"64-32",0.000125,0,0.001,1,0.656695592699051,0.59101165447268,0.538612892719514,23,48,TRUE,FALSE,0.490000000001601,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",3,"64-32",0.000125,0,0.001,2,0.62239813493597,0.644543415775604,0.503222303339745,16,41,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",3,"64-32",0.000125,0,0.001,3,0.731662784490283,0.55252122836815,0.612960279269139,12,37,TRUE,FALSE,0.389999999999418,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",3,"64-32",0.000125,0,0.001,4,0.725711537942163,0.55028167796145,0.592349769516907,9,34,TRUE,FALSE,0.340000000000146,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",4,"64-32",0.000125,0,0.01,1,0.656365235814408,0.591009053637959,0.538081004289188,23,48,TRUE,FALSE,0.540000000000873,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",4,"64-32",0.000125,0,0.01,2,0.622587076795468,0.644381855636802,0.503494512497852,16,41,TRUE,FALSE,0.400000000001455,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",4,"64-32",0.000125,0,0.01,3,0.731883496780236,0.552134024249186,0.61314689663362,12,37,TRUE,FALSE,0.43999999999869,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L2",4,"64-32",0.000125,0,0.01,4,0.725699712912913,0.550249059313109,0.592423956497087,9,34,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,1,0.656270205997515,0.591957278163304,0.538260282323103,23,48,TRUE,FALSE,0.580000000001746,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,2,0.622592217526048,0.644331936659256,0.503392023551398,16,41,TRUE,FALSE,0.43999999999869,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,3,0.73180122654519,0.552236988831872,0.613126479965558,12,37,TRUE,FALSE,0.380000000001019,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,4,0.725569267937522,0.55062469330935,0.592287684576698,9,34,TRUE,FALSE,0.389999999999418,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,1,0.655591961958735,0.593071250386667,0.537381809839428,22,47,TRUE,FALSE,0.650000000001455,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,2,0.623972050389674,0.642894337540656,0.503655069836071,15,40,TRUE,FALSE,0.380000000001019,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,3,0.731746160059241,0.552283145280502,0.612878634475251,12,37,TRUE,FALSE,0.360000000000582,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,4,0.725611237286772,0.550464143673791,0.592219509952242,9,34,TRUE,FALSE,0.330000000001746,0.00999999999839929,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,1,0.651180854475617,0.588203787224223,0.533885576680965,24,49,TRUE,FALSE,0.469999999997526,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,2,0.6227123599673,0.642915868220825,0.500521354278491,18,43,TRUE,FALSE,0.440000000002328,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,3,0.734338077820561,0.547704240820159,0.614748592348175,13,38,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,4,0.730587419090654,0.544925992992331,0.595788076287285,9,34,TRUE,FALSE,0.389999999999418,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,1,0.72161765919594,0.534473029285945,0.600634949288212,122,147,TRUE,FALSE,1.59000000000015,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,2,0.737701990333654,0.525733942925434,0.589007974369908,121,146,TRUE,FALSE,1.56999999999971,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,3,0.787316445259932,0.470562005600858,0.6524280596202,119,144,TRUE,FALSE,1.60000000000218,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,4,0.781937154765222,0.494518661599292,0.630486571772099,36,61,TRUE,FALSE,0.659999999999854,0.00999999999839929,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,1,0.773697630377116,0.255389270599045,0.637327379745773,1,26,TRUE,FALSE,0.270000000000437,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,2,0.809639085934048,-0.072995387453029,0.640960218902763,26,51,TRUE,FALSE,0.559999999997672,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,3,0.883026435628642,-0.105369541897888,0.726632700624463,1,26,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,4,0.855480714871416,0.00334474960893859,0.688544858462683,30,55,TRUE,FALSE,0.639999999999418,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,1,0.773729361084312,0.255127088858367,0.637352640868805,1,26,TRUE,FALSE,0.279999999998836,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,2,0.810612380119318,-0.05220184652881,0.641443022853042,1,26,TRUE,FALSE,0.259999999998399,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,3,0.883052793302904,-0.105621095158492,0.72664681803712,1,26,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,4,0.858152810148083,-0.0461167324567121,0.691420266300035,14,39,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,1,0.656302534185392,0.591780785020482,0.538599772655548,23,48,TRUE,FALSE,0.529999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,2,0.62396154333275,0.642827014370504,0.503333767054037,15,40,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,3,0.731724210959897,0.55238801160693,0.613041692094535,12,37,TRUE,FALSE,0.420000000001892,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,4,0.725667978126666,0.550271594866637,0.592345223613116,9,34,TRUE,FALSE,0.400000000001455,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,1,0.651207712974789,0.598553281849689,0.533567407765401,20,45,TRUE,FALSE,0.529999999998836,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,2,0.624047028038654,0.642731802275974,0.5037042957229,15,40,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,3,0.731719075398924,0.552378388372064,0.612936224299532,12,37,TRUE,FALSE,0.459999999999127,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,4,0.725613721832385,0.550451306857803,0.592279215307589,9,34,TRUE,FALSE,0.370000000002619,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,1,0.651233764470415,0.588104165987248,0.533925788477956,24,49,TRUE,FALSE,0.580000000001746,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,2,0.622659513400833,0.643053660013666,0.500577273740776,18,43,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,3,0.734292779650581,0.547749389776349,0.614687018378279,13,38,TRUE,FALSE,0.419999999998254,0.0200000000004366,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,4,0.730629145372804,0.544882891399681,0.595844605442188,9,34,TRUE,FALSE,0.380000000001019,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",10,"64-32",0.000125,0.01,1e-04,1,0.721380319665741,0.536737179398034,0.60021940151777,119,144,TRUE,FALSE,1.79999999999927,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",10,"64-32",0.000125,0.01,1e-04,2,0.737528868044783,0.524873958886885,0.589053491919926,124,149,TRUE,FALSE,1.75,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",10,"64-32",0.000125,0.01,1e-04,3,0.787739530259217,0.469526824490771,0.65268846028242,118,143,TRUE,FALSE,1.5,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",10,"64-32",0.000125,0.01,1e-04,4,0.781951844930078,0.494600483177625,0.630493884135215,36,61,TRUE,FALSE,0.610000000000582,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",11,"64-32",0.000125,0.03,1e-04,1,0.773697630449517,0.255389269693162,0.637327379698745,1,26,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",11,"64-32",0.000125,0.03,1e-04,2,0.809639299598606,-0.0730015256133488,0.640960371222878,26,51,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",11,"64-32",0.000125,0.03,1e-04,3,0.883026435571337,-0.1053695412077,0.726632700472213,1,26,TRUE,FALSE,0.25,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",11,"64-32",0.000125,0.03,1e-04,4,0.855480819802873,0.00334212910460231,0.688544866912725,30,55,TRUE,FALSE,0.600000000002183,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
"ANN_L1_L2",12,"64-32",0.000125,0.1,1e-04,1,0.773729361323706,0.255127083433843,0.637352640947186,1,26,TRUE,FALSE,0.270000000000437,0,"ok",NA,"C4",1,2,"R01_F02","C4_R01_F02"
