"Dataset","Scenario","QTL_N","H2_nominal","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Epoch_Last","Epoch_Stopped_by_patience","Epoch_Hit_ceiling","Inner_RMSE","Inner_Correlation","Inner_MAE","N_train","N_test","N_pred_finite","N_zero_variance_markers","Genetic_Correlation","Genetic_RMSE","Genetic_MAE","Genetic_Bias","Genetic_Slope","Genetic_R2","Phenotype_Correlation","Phenotype_RMSE","Phenotype_MAE","Phenotype_Bias","Phenotype_Slope","Phenotype_R2","Epoch_selection_seconds","Final_fit_seconds","Predict_seconds","Status","Error"
"simulated","C5",240,0.3,3,3,"R03_F03","C5_R03_F03","ANN_L2","64-32",0.00025,0,0.01,9,34,TRUE,FALSE,0.744188900230253,0.454243916026148,0.609446214377187,800,200,200,0,0.900172098045102,0.215713111580621,0.177423743781825,0.0234637047277297,0.798822016320855,0.756029321433957,0.494127425214005,0.76991253363907,0.618727044952408,0.0622287047277299,0.883792063414632,0.234942622651628,0.440000000000055,0.119999999999891,0,"ok",NA
"simulated","C5",240,0.3,3,3,"R03_F03","C5_R03_F03","ANN_L1_L2","64-32",0.00025,0.001,1e-05,10,35,TRUE,FALSE,0.743298505718215,0.456024161366813,0.608557784478876,800,200,200,0,0.898585887679485,0.204883478752422,0.166513619408846,0.023357974737496,0.85117487037169,0.779910954835326,0.488979123157224,0.770935594911142,0.619954107244221,0.0621229747374962,0.933546976357546,0.232908052316741,0.529999999999973,0.1400000000001,0,"ok",NA
"simulated","C5",240,0.3,3,4,"R03_F04","C5_R03_F04","ANN_0","32-16",0.000125,0,0,27,52,TRUE,FALSE,0.758837250849892,0.467493492258328,0.619907059801559,800,200,200,0,0.889867360341536,0.215736091827362,0.175395510904507,-0.00402952314679112,0.859989238742257,0.770795168947663,0.428612745205547,0.777623934927001,0.652688494858512,0.000876976853208333,0.784537368495179,0.169851544358201,0.75,0.259999999999991,0,"ok",NA
"simulated","C5",240,0.3,3,4,"R03_F04","C5_R03_F04","ANN_L1","32-16",0.000125,0.01,0,102,127,TRUE,FALSE,0.770498062561404,0.424305231628248,0.62750269270971,800,200,200,0,0.78986661157694,0.341838021335999,0.27333746064091,0.00857893997052905,2.29758211562784,0.424535039251095,0.340660970903421,0.813954110646749,0.658368587826734,0.0134854399705285,1.87681073857038,0.0904713855344503,2.16000000000008,1.05999999999995,0,"ok",NA
"simulated","C5",240,0.3,3,4,"R03_F04","C5_R03_F04","ANN_L2","32-16",0.000125,0,0.001,26,51,TRUE,FALSE,0.7752744811632,0.43372861577332,0.632264275184265,800,200,200,0,0.891917449573621,0.213810729785682,0.173988358038437,-0.00561216609482223,0.861695005085963,0.774868043827194,0.428010239840198,0.777951401193093,0.652781831584749,-0.000705666094822774,0.783184147375373,0.169152227268035,1.25,0.460000000000036,0,"ok",NA
"simulated","C5",240,0.3,3,4,"R03_F04","C5_R03_F04","ANN_L1_L2","32-16",0.000125,0.01,0.001,105,130,TRUE,FALSE,0.77040603291536,0.425169544827309,0.627474708733037,800,200,200,0,0.791189246497422,0.34099529490748,0.272802566917885,0.00800947427994593,2.28743231029232,0.427368906289679,0.342828419110615,0.813432839919759,0.658219459973512,0.0129159742799454,1.87726466380732,0.0916359691919958,2.17000000000007,1.3599999999999,0,"ok",NA
"simulated","C5",240,0.3,3,5,"R03_F05","C5_R03_F05","ANN_0","64-32",0.000125,0,0,18,43,TRUE,FALSE,0.772610865472536,0.466892749409259,0.63647109009016,800,200,200,0,0.85391034955712,0.254266205311703,0.20293286463071,-0.0632008715145007,0.882875500692884,0.697650010886687,0.455674153650764,0.685890552769968,0.563959182375874,-0.0883913715145004,0.769518190866325,0.175315746119327,0.549999999999955,0.279999999999973,0,"ok",NA
"simulated","C5",240,0.3,3,5,"R03_F05","C5_R03_F05","ANN_L1","64-32",0.000125,0.001,0,22,47,TRUE,FALSE,0.769999642369545,0.48027940203027,0.63104598613698,800,200,200,0,0.852670527616932,0.250125742619514,0.197382526786018,-0.0535993419343988,0.915493652518906,0.70741675241951,0.458141513465262,0.681245471460239,0.559623648592616,-0.0787898419343985,0.80343553954685,0.186448000146797,0.729999999999791,0.259999999999991,0,"ok",NA
"simulated","C5",240,0.3,3,5,"R03_F05","C5_R03_F05","ANN_L2","64-32",0.000125,0,0.01,18,43,TRUE,FALSE,0.772611603067596,0.476792771327292,0.63383444312816,800,200,200,0,0.854215066285637,0.253811362731244,0.202811394101896,-0.0635761241421693,0.886126416804236,0.698730757316925,0.455780925486451,0.685665470522208,0.564026029296064,-0.088766624142169,0.772257099362506,0.175856915050517,0.700000000000045,0.189999999999827,0,"ok",NA
"simulated","C5",240,0.3,3,5,"R03_F05","C5_R03_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,22,47,TRUE,FALSE,0.769232032787384,0.480847796910042,0.630487689995153,800,200,200,0,0.853150197936458,0.24976517986367,0.197240683578057,-0.0569984269144557,0.927767214522707,0.708259677136801,0.45840278753874,0.68086734147442,0.559307749362285,-0.0821889269144554,0.814213093808857,0.187350884770388,0.720000000000027,0.329999999999927,0,"ok",NA
"simulated","C5",240,0.3,4,1,"R04_F01","C5_R04_F01","ANN_0","16",0.000125,0,0,6,31,TRUE,FALSE,0.753080870596925,0.476501218984862,0.626706492637168,800,200,200,0,0.854304194104953,0.246985350886593,0.193347733377514,0.085842043836784,1.13930882747367,0.680305505446978,0.50126535421753,0.714756629282863,0.553296283094995,0.0550450438367847,1.25188852836548,0.236566775619585,0.3599999999999,0.0600000000001728,0,"ok",NA
"simulated","C5",240,0.3,4,1,"R04_F01","C5_R04_F01","ANN_L1","16",0.000125,0.01,0,9,34,TRUE,FALSE,0.757872546689148,0.464658986702891,0.628915101359917,800,200,200,0,0.845697013473837,0.260476433818508,0.203171961753607,0.096700292848879,1.2113466259123,0.644426291379977,0.482662953437403,0.725057445344155,0.56395795465923,0.0659032928488797,1.29469255416109,0.214403562683956,0.339999999999918,0.110000000000127,0,"ok",NA
"simulated","C5",240,0.3,4,1,"R04_F01","C5_R04_F01","ANN_L2","16",0.000125,0,0.01,6,31,TRUE,FALSE,0.767291395817008,0.451719391857258,0.633734050852704,800,200,200,0,0.854280371395522,0.247055785831262,0.193408001620132,0.0859554408718531,1.13960082693482,0.680123139369538,0.50125351115134,0.714780557282979,0.553319753131436,0.0551584408718538,1.25221471499323,0.236515659658422,0.589999999999918,0.0799999999999272,0,"ok",NA
"simulated","C5",240,0.3,4,1,"R04_F01","C5_R04_F01","ANN_L1_L2","16",0.000125,0.01,1e-04,9,34,TRUE,FALSE,0.757871040113538,0.46466185695348,0.628914145079633,800,200,200,0,0.845692120444489,0.260482761469719,0.203176490608871,0.0967027902596801,1.21138613828285,0.644409015546585,0.482658310676357,0.725060721474332,0.563960207998469,0.0659057902596808,1.29472982207209,0.214396463323687,0.590000000000146,0.0999999999999091,0,"ok",NA
"simulated","C5",240,0.3,4,2,"R04_F02","C5_R04_F02","ANN_0","64-32",0.000125,0,0,22,47,TRUE,FALSE,0.748450661309063,0.449000727932236,0.606092579926511,800,200,200,0,0.874450048926854,0.241779947872085,0.19265099273801,-0.0155239461894141,0.914147598707336,0.756916385308044,0.492116497440557,0.768251269544144,0.645031668158636,-0.0204259461894146,0.924508503838482,0.24002665427927,0.720000000000027,0.230000000000018,0,"ok",NA
"simulated","C5",240,0.3,4,2,"R04_F02","C5_R04_F02","ANN_L1","64-32",0.000125,0.001,0,23,48,TRUE,FALSE,0.751329003726708,0.45111047230939,0.607985249318918,800,200,200,0,0.878332435981865,0.236239684651583,0.188874655776462,-0.0286558257096629,0.987468805648031,0.767929020654234,0.489162370845538,0.769377856206077,0.644207054943489,-0.0335578257096634,0.988278107022761,0.237796124686627,0.700000000000045,0.230000000000018,0,"ok",NA
"simulated","C5",240,0.3,4,2,"R04_F02","C5_R04_F02","ANN_L2","64-32",0.000125,0,1e-04,22,47,TRUE,FALSE,0.752010100624987,0.454638629277228,0.608081452465906,800,200,200,0,0.873280482282931,0.242839316403075,0.193417037898578,-0.0163528189604689,0.914154016079241,0.754781557415901,0.491497048046969,0.768577748512639,0.645064427983947,-0.0212548189604694,0.92458789033477,0.239380594731192,0.849999999999909,0.220000000000027,0,"ok",NA
"simulated","C5",240,0.3,4,2,"R04_F02","C5_R04_F02","ANN_L1_L2","64-32",0.000125,0.001,0.01,81,106,TRUE,FALSE,0.751004109225091,0.450773438057026,0.607216301845035,800,200,200,0,0.843155263882448,0.278901110108343,0.228510900121721,-0.0212831812228068,0.823886971715195,0.676543701535805,0.482644653077875,0.776048143572392,0.646505849647947,-0.0261851812228073,0.847518619995878,0.224522652434218,1.49000000000001,0.909999999999854,0,"ok",NA
"simulated","C5",240,0.3,4,3,"R04_F03","C5_R04_F03","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.73338805983272,0.493033481972213,0.600795094226827,800,200,200,0,0.888719834097761,0.196791012242699,0.150039405000765,-0.00940032236404235,0.900584959842036,0.779695614736689,0.364446860825489,0.811027322476436,0.677202787675862,-0.0244743223640414,0.761080571404174,0.118930060868785,0.3599999999999,0.0299999999999727,0,"ok",NA
"simulated","C5",240,0.3,4,3,"R04_F03","C5_R04_F03","ANN_L1","64-32",5e-04,0.001,0,4,29,TRUE,FALSE,0.741669597634517,0.48165598551301,0.606149871607626,800,200,200,0,0.892332061359046,0.20983586645336,0.159307596562699,-0.00488362181283655,0.805206317599547,0.749520569112304,0.374226247330642,0.813857190389136,0.674560881426823,-0.0199576218128356,0.695907513688065,0.112770807388819,0.430000000000064,0.0500000000001819,0,"ok",NA
"simulated","C5",240,0.3,4,3,"R04_F03","C5_R04_F03","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.744251806607373,0.480646050128356,0.608845906590975,800,200,200,0,0.889041641342325,0.196233112465748,0.149147844957878,-0.00869964569594764,0.903476120338858,0.780942963841683,0.364630950143078,0.810783207058116,0.677301189322878,-0.0237736456959467,0.763633036960555,0.119460376879972,0.319999999999936,0.0499999999999545,0,"ok",NA
"simulated","C5",240,0.3,4,3,"R04_F03","C5_R04_F03","ANN_L1_L2","64-32",5e-04,0.001,0.01,4,29,TRUE,FALSE,0.741424685585703,0.482054725186492,0.606067783464281,800,200,200,0,0.892100570566637,0.207110013950661,0.156528534575492,-0.00515998870209742,0.817417821451718,0.755985958145639,0.372638555093807,0.813440135623599,0.674627803543535,-0.0202339887020965,0.703646734963403,0.113679881755991,0.360000000000127,0.0599999999999454,0,"ok",NA
"simulated","C5",240,0.3,4,4,"R04_F04","C5_R04_F04","ANN_0","64-32",0.001,0,0,2,27,TRUE,FALSE,0.759148036562694,0.458481186139501,0.62121661946397,800,200,200,0,0.885036438337788,0.28524270331442,0.236307203253986,-0.12740649734387,0.815447945092908,0.679159570250526,0.433247170196026,0.770396116278763,0.639027692276836,-0.10669099734387,0.649556990451641,0.116115941656481,0.3599999999999,0.0199999999999818,0,"ok",NA
"simulated","C5",240,0.3,4,4,"R04_F04","C5_R04_F04","ANN_L1","64-32",0.001,0.001,0,2,27,TRUE,FALSE,0.750718960840651,0.46952367054245,0.610023955964873,800,200,200,0,0.886263212148731,0.286866853686341,0.240674121355163,-0.138667914256647,0.827479907320911,0.675495486089314,0.430846116361764,0.771657854402084,0.64121069098891,-0.117952414256647,0.654580935351658,0.113218358349909,0.360000000000127,0.0399999999999636,0.00999999999999091,"ok",NA
"simulated","C5",240,0.3,4,4,"R04_F04","C5_R04_F04","ANN_L2","64-32",0.001,0,0.01,2,27,TRUE,FALSE,0.754288514502704,0.468279713022122,0.613771553460254,800,200,200,0,0.885759805211007,0.284637962995259,0.236257538287097,-0.12831515742443,0.81745078086309,0.680518549577331,0.434220509476674,0.76973565911197,0.638525033229684,-0.10759965742443,0.652082300362686,0.117630791791235,0.549999999999955,0.0399999999999636,0.00999999999999091,"ok",NA
"simulated","C5",240,0.3,4,4,"R04_F04","C5_R04_F04","ANN_L1_L2","64-32",0.001,0.001,0.01,2,27,TRUE,FALSE,0.750541016782924,0.469170258010841,0.609722823830888,800,200,200,0,0.886702831318294,0.286301897738378,0.24025920940499,-0.138968643064597,0.829292721714725,0.676772386693266,0.430189342181433,0.771859724350617,0.641800507648327,-0.118253143064597,0.654690200631152,0.112754323729031,0.599999999999909,0.0300000000002001,0,"ok",NA
"simulated","C5",240,0.3,4,5,"R04_F05","C5_R04_F05","ANN_0","64-32",0.000125,0,0,17,42,TRUE,FALSE,0.770769198330615,0.442756452012453,0.633529351056116,800,200,200,0,0.837109932345826,0.280544166553379,0.218405003522112,0.0871831250905344,0.926867611020365,0.663935109525992,0.532288254012014,0.711612892820619,0.573023025277432,0.117236125090535,1.00970323272016,0.263309671964612,0.6400000000001,0.179999999999836,0.00999999999999091,"ok",NA
"simulated","C5",240,0.3,4,5,"R04_F05","C5_R04_F05","ANN_L1","64-32",0.000125,1e-04,0,17,42,TRUE,FALSE,0.77900039796911,0.426765364843096,0.640684504048122,800,200,200,0,0.834762962142857,0.282783103327726,0.220183312564345,0.0893662724966999,0.928128789420395,0.658549643846131,0.53144005427053,0.712418737094023,0.573144005920874,0.1194192724967,1.0123041311205,0.261640242355164,0.549999999999955,0.1400000000001,0,"ok",NA
"simulated","C5",240,0.3,4,5,"R04_F05","C5_R04_F05","ANN_L2","64-32",0.000125,0,1e-04,17,42,TRUE,FALSE,0.778942453372668,0.42755588866936,0.640711682317873,800,200,200,0,0.836410137974452,0.281473736643959,0.219152002671575,0.0882404878231554,0.924765792836489,0.661704349006957,0.531882763570973,0.711991097070522,0.573227805462156,0.118293487823156,1.00748836157226,0.262526399330511,0.579999999999927,0.130000000000109,0,"ok",NA
"simulated","C5",240,0.3,4,5,"R04_F05","C5_R04_F05","ANN_L1_L2","64-32",0.000125,1e-05,0.01,17,42,TRUE,FALSE,0.77873955754776,0.427967754329895,0.640700527310462,800,200,200,0,0.835126284110335,0.282470463628334,0.220274112881246,0.0893752329715437,0.929405619198996,0.659304228717236,0.531948888156241,0.712165883687568,0.57293981090364,0.119428232971544,1.01422590639063,0.262164270258282,0.730000000000018,0.230000000000018,0,"ok",NA
"simulated","C5",240,0.3,5,1,"R05_F01","C5_R05_F01","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.765041189934318,0.453501345719884,0.628568102894974,800,200,200,0,0.87754439500128,0.269302497184731,0.212197073401377,0.157241974509206,1.02532039996363,0.650442291161064,0.457779171688008,0.722182198571044,0.604972075062294,0.104433474509207,0.943369891855883,0.191908163282243,0.430000000000064,0.0399999999999636,0,"ok",NA
"simulated","C5",240,0.3,5,1,"R05_F01","C5_R05_F01","ANN_L1","64-32",5e-04,0.001,0,3,28,TRUE,FALSE,0.767211188109036,0.449217986885357,0.62632973603271,800,200,200,0,0.875696462453289,0.277954614779592,0.219511851900259,0.168318410251787,1.06271783698996,0.627620383138217,0.456455330309918,0.724121214955723,0.605631084683464,0.115509910251787,0.977008041841342,0.187562980484688,0.419999999999845,0.0499999999999545,0,"ok",NA
"simulated","C5",240,0.3,5,1,"R05_F01","C5_R05_F01","ANN_L2","64-32",5e-04,0,1e-05,3,28,TRUE,FALSE,0.767511208813256,0.451146326192072,0.626999069682552,800,200,200,0,0.877552572113209,0.269267425547511,0.212175754805028,0.157191508970111,1.0253144426378,0.650533332001682,0.457645208145619,0.722233178061411,0.605008482286621,0.104383008970111,0.943079558705267,0.191794071397613,0.549999999999955,0.0299999999999727,0,"ok",NA
"simulated","C5",240,0.3,5,1,"R05_F01","C5_R05_F01","ANN_L1_L2","64-32",5e-04,0.001,0.01,3,28,TRUE,FALSE,0.766438007191124,0.450200901144698,0.625862967802409,800,200,200,0,0.874712062858931,0.280430058032266,0.221594378971275,0.171056900965055,1.06833691348747,0.620958076972972,0.45718207940356,0.724237953386377,0.605881515361242,0.118248400965056,0.984844804507494,0.187301007031403,0.300000000000182,0.0499999999999545,0,"ok",NA
"simulated","C5",240,0.3,5,2,"R05_F02","C5_R05_F02","ANN_0","32-16",0.00025,0,0,8,33,TRUE,FALSE,0.750126812094326,0.425882888267089,0.615855335512256,800,200,200,0,0.882622780894783,0.221138013197848,0.179335764091868,0.02407382991729,0.96844204465534,0.775535573543671,0.469838961521625,0.803245836850091,0.648065051097132,0.0931003299172899,0.998229657798837,0.21013693183836,0.3900000000001,0.0799999999999272,0,"ok",NA
"simulated","C5",240,0.3,5,2,"R05_F02","C5_R05_F02","ANN_L1","32-16",0.00025,0.001,0,8,33,TRUE,FALSE,0.75152476222538,0.425107682156375,0.618738443673303,800,200,200,0,0.881370331147499,0.222259882845677,0.18104390682392,0.0263428940865676,1.02249782260404,0.773252306318961,0.469862228326793,0.803810716752365,0.648719503327289,0.0953693940865675,1.05549805227921,0.209025604175578,0.450000000000045,0.0899999999999181,0,"ok",NA
"simulated","C5",240,0.3,5,2,"R05_F02","C5_R05_F02","ANN_L2","32-16",0.00025,0,0.01,8,33,TRUE,FALSE,0.751868348662944,0.425681188200342,0.61775300019192,800,200,200,0,0.883345268291419,0.220554193150718,0.178845458063836,0.0250278514630367,0.97082988496663,0.776719213060659,0.469746193409051,0.803400943437718,0.648118326738778,0.0940543514630365,0.999675058206303,0.209831857630225,0.400000000000091,0.110000000000127,0,"ok",NA
"simulated","C5",240,0.3,5,2,"R05_F02","C5_R05_F02","ANN_L1_L2","32-16",0.00025,0.001,0.01,8,33,TRUE,FALSE,0.750472576198703,0.425962857133891,0.617720682413925,800,200,200,0,0.880623323310178,0.223137650109252,0.1817975250046,0.0269558509769332,1.0310751645355,0.771457787970892,0.469362708115014,0.804218290192743,0.649260552283676,0.095982350976933,1.06412258572128,0.208223271286231,0.630000000000109,0.0999999999999091,0,"ok",NA
"simulated","C5",240,0.3,5,3,"R05_F03","C5_R05_F03","ANN_0","32-16",0.00025,0,0,16,41,TRUE,FALSE,0.757338076007298,0.470910756653225,0.618253765310932,800,200,200,0,0.846919888230368,0.269558952712342,0.208703240629864,0.021265601526515,0.831736942525188,0.685963279758154,0.452780907769507,0.740202074516366,0.625394997772572,0.0261356015265153,0.756953599769276,0.182856138480111,0.849999999999909,0.279999999999973,0,"ok",NA
"simulated","C5",240,0.3,5,3,"R05_F03","C5_R05_F03","ANN_L1","32-16",0.00025,0.001,0,17,42,TRUE,FALSE,0.765617836434422,0.461194788017987,0.619256573194242,800,200,200,0,0.847419403097537,0.261575159590039,0.203734766724105,0.0254186036657267,0.889700265408921,0.704290068859962,0.450691815447487,0.736999914679829,0.624203084357321,0.030288603665727,0.80549431674853,0.189910875295338,0.980000000000018,0.269999999999982,0,"ok",NA
"simulated","C5",240,0.3,5,3,"R05_F03","C5_R05_F03","ANN_L2","32-16",0.00025,0,0.01,16,41,TRUE,FALSE,0.774163572479705,0.463420807684693,0.624431493378778,800,200,200,0,0.846426358235544,0.269577884054907,0.208943002214173,0.0209022448591494,0.833399601988587,0.685919168105136,0.452075154674906,0.740368843144282,0.625886192480935,0.0257722448591498,0.757726091407041,0.182487889547418,0.839999999999918,0.200000000000045,0,"ok",NA
"simulated","C5",240,0.3,5,3,"R05_F03","C5_R05_F03","ANN_L1_L2","32-16",0.00025,0.001,0.01,16,41,TRUE,FALSE,0.765447903704012,0.461197970746067,0.619402240642984,800,200,200,0,0.851216091060654,0.255538611699249,0.201411486549462,0.02697162329304,0.933782527083993,0.717781178331537,0.45200180624349,0.734306021657971,0.622147016209813,0.0318416232930403,0.84407994444962,0.195822151595533,0.549999999999955,0.170000000000073,0,"ok",NA
"simulated","C5",240,0.3,5,4,"R05_F04","C5_R05_F04","ANN_0","32",0.000125,0,0,6,31,TRUE,FALSE,0.759383984192478,0.478210114822667,0.622356938584501,800,200,200,0,0.894774521477405,0.222354740320354,0.179216749041842,-0.0549917094879031,0.88951868456302,0.774476554698949,0.450884696537783,0.750657961868023,0.599722754192466,-0.0817477094879028,0.793484344153819,0.179798988380649,0.329999999999927,0.0499999999999545,0,"ok",NA
"simulated","C5",240,0.3,5,4,"R05_F04","C5_R05_F04","ANN_L1","32",0.000125,0.01,0,11,36,TRUE,FALSE,0.761537037058439,0.44525179067045,0.62138502077758,800,200,200,0,0.85441928599539,0.260546086764871,0.211917420846991,-0.0768202767712741,1.15235980245989,0.69035218338379,0.427699296257448,0.756386500103947,0.602783120746132,-0.103576276771274,1.02114401141035,0.167232729815886,0.330000000000155,0.119999999999891,0,"ok",NA
"simulated","C5",240,0.3,5,4,"R05_F04","C5_R05_F04","ANN_L2","32",0.000125,0,0.01,6,31,TRUE,FALSE,0.766605495467291,0.455304061602934,0.631020753699982,800,200,200,0,0.894826838013187,0.222284940811905,0.17916201889625,-0.055062524168323,0.889857265967076,0.77461812087292,0.450839842609291,0.750669357616362,0.599715154006536,-0.0818185241683226,0.793661001326222,0.179774085227049,0.400000000000091,0.0599999999999454,0,"ok",NA
"simulated","C5",240,0.3,5,4,"R05_F04","C5_R05_F04","ANN_L1_L2","32",0.000125,0.01,1e-04,11,36,TRUE,FALSE,0.761536712828951,0.445250897584671,0.621384710168197,800,200,200,0,0.854410737509544,0.260557110569516,0.211927358238784,-0.0768256340725845,1.15241548951,0.690325980194213,0.42769229254533,0.756390094745287,0.602787178138415,-0.103581634072584,1.02118685217454,0.167224814532445,0.440000000000055,0.139999999999873,0,"ok",NA
"simulated","C5",240,0.3,5,5,"R05_F05","C5_R05_F05","ANN_0","64-32",0.000125,0,0,24,49,TRUE,FALSE,0.761218691626701,0.445365529570454,0.62068597298258,800,200,200,0,0.809109656311247,0.29037258393967,0.23195077805062,0.0392770936337609,0.8089590065088,0.611031425666799,0.490342674962506,0.739609158435456,0.610692344245924,0.0449405936337617,0.88978537766504,0.233918503651147,0.710000000000036,0.3599999999999,0,"ok",NA
"simulated","C5",240,0.3,5,5,"R05_F05","C5_R05_F05","ANN_L1","64-32",0.000125,0.001,0,28,53,TRUE,FALSE,0.763208377957039,0.434519871107481,0.62013297523677,800,200,200,0,0.815530412762365,0.279314908626192,0.223159995117633,0.0486947093800315,0.873063833132445,0.64009197468693,0.49227551043668,0.737783603582953,0.609625822583796,0.0543582093800323,0.956490167376202,0.237695627853064,0.729999999999791,0.310000000000173,0,"ok",NA
"simulated","C5",240,0.3,5,5,"R05_F05","C5_R05_F05","ANN_L2","64-32",0.000125,0,1e-04,24,49,TRUE,FALSE,0.766442237438832,0.431729199143762,0.623745685206145,800,200,200,0,0.808780044487852,0.290954598532541,0.232579559015129,0.0393140437322916,0.806769367300612,0.609470587769588,0.489690468951993,0.740034363296119,0.611089528178367,0.0449775437322924,0.886557822775352,0.233037402579332,0.7199999999998,0.319999999999936,0,"ok",NA
"simulated","C5",240,0.3,5,5,"R05_F05","C5_R05_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,28,53,TRUE,FALSE,0.76269541055491,0.435193170789022,0.619497906276721,800,200,200,0,0.817343744639668,0.277366932299412,0.222217522193443,0.0497455087750816,0.883834985699876,0.645094554497682,0.49230487967151,0.737748645572213,0.60979414144008,0.0554090087750824,0.966199988993377,0.237767865872341,0.720000000000027,0.330000000000155,0,"ok",NA
"simulated","C6",480,0.3,1,1,"R01_F01","C6_R01_F01","ANN_0","64-32",0.000125,0,0,21,46,TRUE,FALSE,0.656197620589968,0.489891220814243,0.536646752960784,800,200,200,0,0.896946361996565,0.188864798796206,0.149088858257502,-0.0380520872319165,0.875286748714762,0.779217807235226,0.468648584614502,0.630052883153844,0.515933918391905,-0.0355385872319172,0.803473256842964,0.203958815534033,0.710000000000036,0.420000000000073,0,"ok",NA
"simulated","C6",480,0.3,1,1,"R01_F01","C6_R01_F01","ANN_L1","64-32",0.000125,0.001,0,22,47,TRUE,FALSE,0.660863985408523,0.484506993872296,0.53427480885418,800,200,200,0,0.901351651671112,0.183443367747945,0.145949446105627,-0.0493622698135025,0.923077058959771,0.791711145613724,0.468567166078766,0.628632116914813,0.514924403943437,-0.0468487698135031,0.843054764777082,0.20754490579157,1.35000000000014,0.5,0.00999999999999091,"ok",NA
"simulated","C6",480,0.3,1,1,"R01_F01","C6_R01_F01","ANN_L2","64-32",0.000125,0,0.001,21,46,TRUE,FALSE,0.661781985426193,0.483706054520421,0.53504057407163,800,200,200,0,0.897688151870696,0.188101409552777,0.148183028354454,-0.0382521658270058,0.877214496445913,0.78099899810069,0.468575190952047,0.630025664057948,0.515766206702351,-0.0357386658270064,0.804451439519471,0.204027594056865,1.58999999999992,0.310000000000173,0.0199999999999818,"ok",NA
"simulated","C6",480,0.3,1,1,"R01_F01","C6_R01_F01","ANN_L1_L2","64-32",0.000125,0.001,0.001,22,47,TRUE,FALSE,0.660379833921769,0.485670301588556,0.533818406751799,800,200,200,0,0.901066904263341,0.183690816781126,0.146199447403686,-0.0494219047565176,0.922975305620583,0.791148839782377,0.468677653377834,0.628579952314112,0.514795130901662,-0.0469084047565182,0.843427049764489,0.207676417966367,0.879999999999882,0.389999999999873,0.0200000000002092,"ok",NA
"simulated","C6",480,0.3,1,2,"R01_F02","C6_R01_F02","ANN_0","64-32",0.000125,0,0,14,39,TRUE,FALSE,0.666647339700779,0.453850716187315,0.540822436290816,800,200,200,0,0.919960379385014,0.175906428860963,0.13965893102259,0.0139457490357495,0.971865659173417,0.844641387198582,0.569644975920805,0.590275854528229,0.478496608937412,0.0400672490357504,0.965907330843331,0.320962447699177,0.900000000000091,0.25,0,"ok",NA
"simulated","C6",480,0.3,1,2,"R01_F02","C6_R01_F02","ANN_L1","64-32",0.000125,1e-05,0,14,39,TRUE,FALSE,0.671966900943522,0.431732401040452,0.547993582371179,800,200,200,0,0.920147598031704,0.17569652248942,0.13954612378113,0.0134127999966186,0.970977862002939,0.845011939951627,0.570016874665895,0.590060722104872,0.47843475030355,0.0395342999966195,0.965458525500275,0.321457322670913,0.740000000000009,0.210000000000036,0,"ok",NA
"simulated","C6",480,0.3,1,2,"R01_F02","C6_R01_F02","ANN_L2","64-32",0.000125,0,1e-05,14,39,TRUE,FALSE,0.671948421648439,0.431818352335787,0.547952845500784,800,200,200,0,0.91985722903663,0.175992242928302,0.139790866961935,0.0138568789221858,0.972363950919454,0.844489770154537,0.569469327158064,0.59035343731216,0.478495921925757,0.0399783789221867,0.966212915973834,0.320783937650373,0.6400000000001,0.360000000000127,0,"ok",NA
"simulated","C6",480,0.3,1,2,"R01_F02","C6_R01_F02","ANN_L1_L2","64-32",0.000125,1e-05,1e-05,14,39,TRUE,FALSE,0.671970859037798,0.431739553636024,0.547994715609481,800,200,200,0,0.92009399512037,0.175759467880115,0.139549640310037,0.0134748693281446,0.970900861749355,0.844900867388346,0.569775051645931,0.590189250129833,0.478531032399477,0.0395963693281455,0.965028628327791,0.321161687848236,1.31999999999994,0.389999999999873,0,"ok",NA
"simulated","C6",480,0.3,1,3,"R01_F03","C6_R01_F03","ANN_0","16",0.000125,0,0,25,50,TRUE,FALSE,0.645846563145894,0.467313767002578,0.518841098681491,800,200,200,0,0.820713861260258,0.242802934418434,0.201635893695395,-0.0198654044141383,0.793878007272076,0.625658197341163,0.479005997038763,0.688821168029657,0.567594597743712,-0.0885589044141383,0.907179473563833,0.214053632290677,0.830000000000155,0.25,0.0199999999999818,"ok",NA
"simulated","C6",480,0.3,1,3,"R01_F03","C6_R01_F03","ANN_L1","16",0.000125,0.01,0,36,61,TRUE,FALSE,0.651985758608533,0.449233095739331,0.528209338593297,800,200,200,0,0.867557304098974,0.199112446860023,0.164023382665987,-0.0257940310116008,0.985028275407179,0.748257069275304,0.463991575578916,0.694822336941869,0.573595169110427,-0.0944875310116009,1.03145642124327,0.200299284519235,0.710000000000036,0.289999999999964,0,"ok",NA
